brand,tweet_id,username,user_display,text,created_at,like_count,retweet_count,reply_count,lang,hashtags,mentions,is_retweet
Clear,1691370391829188609,the_live_time,The Live Time💳✈️,"Miss Universe cuts ties with Indonesian organizer as sexual harassment allegations swirl

“In light of what we have learned took place at Miss Universe Indonesia, it has become clear that this franchise has not lived up to our brand standards and ethics,” - the Miss Universe Org. https://t.co/RLEcKpaObM",2023-08-15 08:45:00,0,0,0,en,,,False
Clear,1691306221037629441,lifestyle_ie,IE Lifestyle,"“In light of what we have learned took place at Miss Universe Indonesia, it has become clear that this franchise has not lived up to our brand standards and ethics,” the #MissUniverse Organization said. | #MissUniverseIndonesia 

https://t.co/Fh5RrMArMl",2023-08-15 04:30:00,0,0,0,en,"MissUniverse,MissUniverseIndonesia",,False
Clear,1691117475419545606,lifestyle_ie,IE Lifestyle,"“In light of what we have learned took place at Miss Universe Indonesia, it has become clear that this franchise has not lived up to our brand standards and ethics,” the Miss Universe Organization said | @MissUniverse 

https://t.co/Fh5RrMzTWN",2023-08-14 16:00:00,0,0,0,en,,MissUniverse,False
Clear,1682450602238922754,AbelBlackZm,Abel Black | Brand Therapist,"Right now, TikTok Music is only available in certain countries, and there's no clear information on their expansion plans. In Brazil, the subscription costs $3.49 per month, and for iOS users in Indonesia, it's $3.25.",2023-07-21 18:00:56,0,0,1,en,,,False
Clear,1680227660025176071,bloodyholycray,xiaorui,"@tarayuliaputri Di Indonesia sendiri muncul brand ala Mixue terbaru yg nawarin menu&amp;harga hampir sama. Kalo dihitung sesuai business, mixue ini targetnya lumayan clear jd hitungan 800jt bisa terhitung kapan balik modalnya. Lokasinya kalo ga di sekolah, mall, food court.",2023-07-15 14:47:45,0,0,0,in,,tarayuliaputri,False
Clear,1672907963529584642,DeallsJobs,Dealls: App Loker Paling Lengkap #1 Indonesia,"6️⃣ 4C

• Clear: Bikin copy yang mudah dipahami
• Concise: Sampaikan informasi dengan ringkas
• Compelling: Tarik perhatian dengan fokus ke masalah &amp; berikan solusi
• Credible: Bikin pembaca percaya sama brand https://t.co/KplbBEP4WO",2023-06-25 10:01:54,0,0,1,in,,,False
Clear,1668915991747731456,3CareIndonesia,3Care Indonesia,"@indo_brand Sore kak, maaf ya. Pastikan bima+ sudah ter-update, lalu clear cache aplikasi dan gunakan jaringan Tri nomor kakak pada saat akses. Jika masih berkendala bisa DM dengan klik https://t.co/BlHsEWvqEQ dan ketik ""Ngobrol"" pilih 3 agar dibantu cek. Thanks ^Jiyo",2023-06-14 09:39:14,0,0,0,in,,,False
Clear,1661359469765484544,boxoutindonesia,Box Out Indonesia,"Argumen T-Mac &gt; Melo:

1. Offensive peak lebih tinggi, meski durasi lebih pendek
2. Better defender
3. Better playmaker
4. Better athlete
5. Better shoes (and brand)
6. Lagi ulang tahun 

Melihat sejarah playoff Melo ga beda jauh sama T-Mac, cukup clear in our eyes 😁

Seru!",2023-05-24 13:12:18,15,1,3,in,,,False
Clear,1650912133587124247,AllyBeBrand,BeBeFamVintage,Excited to share the latest addition to my #etsy shop: Vintage Collectible KIG Indonesia Small Side Fruit Clear Glass Plates https://t.co/DQR33YEd67 #bebefamvintage #collectible #vintage #clear #glass #small #fruit #plates #side https://t.co/1mao9g6YZN,2023-04-25 17:18:19,0,0,0,en,"etsy,bebefamvintage,collectible,vintage,clear,glass,small,fruit,plates,side",,False
Clear,1592110185803390976,MongabayID,Mongabay Indonesia,"Dari hasil brand audit, terkumpul 1.342 pieces sampah, dimana sebanyak 197 pieces atau 14,4 adalah sampah kemasan yang diproduksi PT Unilever Tbk, seperti bungkus shampo sunsilk, shampo clear, rinso, pepsodent, royco dan sari wangi.  https://t.co/NRALU6s5CO",2022-11-14 11:00:22,0,2,0,in,,,False
Clear,1577115544859222016,SmartlabID,Smart Lab Indonesia,"Disposable Petri Dish

No Catalog : LUXE-01
Diameter X Height : 90 mm X 15 mm
Packing : 480 ( 10 Petri Dish/Pacak )
Sterile : Aseptic
Material : PS ( Polystyrene), free of heavy metal
Color : Optically clear transparent
Brand : LUXE https://t.co/dYSrYJYBQS",2022-10-04 01:57:01,0,0,0,en,,,False
Clear,1526384150797684743,alexzanderhs,Alex Teduh,"@copyraharja @belajarlagiHQ kaya gini tuh ga perlu bukti ilmiah. semua brand gede yang beranii pakai branding gini ya perlu dibarengi dengan kualitasnya aja. banyak kok yg pakai gini, kaya clear shampo no 1 di Indonesia, dll",2022-05-17 02:08:35,0,0,1,in,,"copyraharja,belajarlagiHQ",False
Clear,1515151213842792448,caramelnillato,doyan alpukat,@reseanws @bIizzart @hitritmen @utaeeeeee Lagian juga shampo clear itu bukan brand lokal indonesia mba. Diluncurkan pertama kali aja di Italia jadi wajar saja ba nya clear ronaldo bukan artis lokal.,2022-04-16 02:12:54,7,0,1,in,,"bIizzart,utaeeeeee",False
Clear,1500814054595567617,ShenRu013,KuliPasar,"@Kemenparekraf Sebenarnya clear, brand Indonesia tidak ada di agenda Paris Fashion Week. Tapi yang benar adalah Gekrafs Paris Fashion Show at Paris Fashion Week. 
.
.
.
Ini event yang disponsori Kemenparekraf di Paris yang bertepatan dengan event organik mereka, Paris Fashion Week.",2022-03-07 12:42:09,2,1,0,in,,,False
Clear,1500787556224729095,whydryn,iyan,Sudah clear yah. Brand brand Indonesia itu BUKAN bagian dari Paris Fashion Week. Mereka bikin pergelaran sendiri. https://t.co/y2m5zGrfzd,2022-03-07 10:56:51,0,1,1,in,,,False
Clear,1468757638775148544,tropicolla,hon,"@ohmybeautybank Skrg skincare dlm negeri yg suka ditambahin embel “lokal” sudah tidak melokal lagi harganya untuk org lokal. Bukan cuma av0skin doang yg gini, brand lain jg bnyk gitu. Masih mending moist andalan gue clear&amp;clean yg harga merakyat buat indonesia meskipun ini produk amerika serikat",2021-12-09 01:41:23,0,0,1,in,,ohmybeautybank,False
Clear,1464104058025820161,UnileverIDN,Unilever Indonesia,"@h_iskandar Hai h_iskandar. Saat ini terdapat 11 brand yang menyediakan produk isi ulang mulai dari Rinso, Sunlight, SuperPell, Molto, Bango, Sunsilk, Dove, Lifebuoy, Love Beauty And Planet, TRESemmé dan Clear yang bisa kamu temui di Saruga Bintaro :)",2021-11-26 05:29:43,0,0,0,in,,h_iskandar,False
Clear,1449491881696526336,JakeTheDoger,JakeTheDog,"The amount of stupid onces I am seeing because they somehow 'sympathize' for the people of color due to a brand deal in INDONESIA that does not fkng cater WESTERN people.

Let them have their white, clear and bright skin ffs. 
Also, attacking TWICE is literally dumb as hell.",2021-10-16 21:46:09,0,0,0,en,,,False
Clear,1449403876134645770,chaesune,the greta thunberg brigade,"@sonatinest4n well excuse me if i didnt bother nitpicking every brand deal they have? ""selective"" on what ??? just to be clear i dont have anything against indonesia i am literally just pointing out the problem with the scarlett deal. regardless of whether estee apieu or scarlett started it",2021-10-16 15:56:27,0,0,1,en,,,False
Clear,1403534714154143745,abbi_shawol,Abbi | 💎|,"3. ... in the video and photo with a clear brand name. Why have you not reached out to that company or other popular delivery services in that country About the behaviours of these drivers?
4. What can ppl in Indonesia do now if they want to order the meal?",2021-06-12 02:08:46,2,0,0,en,,,False
Clear,1378529752282132480,marieska_s,marieska sebastian,"@arieparikesit Ini memang company yg sama. Johnson &amp; Johnson punya consumer products antara lain produk baby, acuvue, clean &amp; clear, aveeno; medical device seperti benang operasi dan pharmaceutical products yg nda bole sebut brand. Tapi vaksinnya belum masuk indonesia sih 😔",2021-04-04 02:07:59,0,0,1,in,,arieparikesit,False
Clear,1294259881264861186,afif_ian,afif linofian,"clear your mind , your heart is trying to tell you something - unknown
.
Bear Brand #bisabanget Playspace , Senayan City Mall , Tanah Abang , Central Jakarta , Greater Jakarta , Java , Indonesia
.
#bearbrand #nestle… https://t.co/AoJbWU440U",2020-08-14 13:09:36,0,0,0,en,"bisabanget,bearbrand,nestle",,False
Clear,1266974456049741829,UnileverIDN,Unilever Indonesia,"@yulihasmalia Saat ini terdapat 11 Brand yang menyediakan produk isi ulang mulai dari Rinso, Sunlight, SuperPell, Molto, Bango, Sunsilk, Dove, Lifebuoy, Love Beauty And Planet, TRESemmé dan Clear yang bisa Kamu temui di Saruga Bintaro.",2020-05-31 06:07:04,1,1,0,in,,yulihasmalia,False
Clear,1237218382224560128,UnileverIDN,Unilever Indonesia,"Ada 11 brand yang menyediakan produk isi ulang mulai dari Rinso, Sunlight, SuperPell, Molto, Bango, Sunsilk, Dove, Lifebuoy, Love Beauty And Planet, TRESemmé dan Clear yang bisa kamu temui di Saruga Bintaro.

Yuk, refill yuk! https://t.co/FENhHSCVPU",2020-03-10 03:27:03,5,4,3,in,,,False
Clear,1237152870484434944,pipitmuse,zonauanghalal,"@realmeindonesia Iya min sudah clear, btw realme brand kapan ada di Indonesia min?",2020-03-09 23:06:44,0,0,0,in,,realmeindonesia,False
Clear,1205430558995566593,TokoPutri,IG: sepatuori007,"SEPATUORI 007 | #ADIDAS Solar Blaze Blue Green White List Clear (BNWB)⁣
⁣
100% #ORIGINAL Brand New Replaced Box⁣
Made in #Indonesia⁣
⁣
Size: 45 1/3 (29 cm)⁣
⁣
Harga: IDR 500K⁣

#adidasoriginals #originalshoes #originalbrand https://t.co/DUWEuYaJGs",2019-12-13 10:13:35,3,1,0,en,"ADIDAS,ORIGINAL,Indonesia,adidasoriginals,originalshoes,originalbrand",,False
Clear,1205430169609084928,TokoPutri,IG: sepatuori007,"ADIDAS Solar Blaze Blue Green White List Clear (BNWB)⁣
⁣
100% ORIGINAL Brand New Replaced Box⁣
Made in Indonesia⁣
⁣
Size: 45 1/3 (29 cm)⁣
⁣
Harga: IDR 500K⁣
⁣
Silahkan langsung menghubungi LINE/WA yang ada di BIO… https://t.co/gLaahWXKd1",2019-12-13 10:12:02,3,0,0,in,,,False
Clear,1197718847186505728,JKTfashion,Jakarta Fashion Week,"Clear, brand sampo antiketombe pertama di Indonesia berkolaborasi dengan IKYK memamerkan pesona rangkaian koleksi modest streetwear melalui fashion show bertajuk ""Hijab on Fire"".

BACA SELENGKAPNYA:
https://t.co/EKWPpFoVkC
#JFW2020 #MerayakanIndonesia https://t.co/D71XU2Aqd0",2019-11-22 03:30:00,0,0,0,in,"JFW2020,MerayakanIndonesia",,False
Clear,1179799518528688130,baegrowth,Betis 💓,"D Indonesia lagi marak artis kpop jadi brand ambassador produck/e-commerce. 

Sampo clear gamau gaet si barjin gitu?
https://t.co/gv6xNh6Bdg",2019-10-03 16:44:59,153,87,6,in,,,False
Clear,1173129178767454208,aewin86,Ewing 🎧,"@badonci Di Indonesia sejak 3 tahun lalu. Proses dari mesinnya. Di Inggeris juga ada dgn brand Clear Coffee. Kalau jepang Asahi, air@rasa kopi.",2019-09-15 06:59:26,0,0,1,in,,badonci,False
Clear,1171235164250202112,hifnihasan,HIFNI HASAN.SH.MH,"@riekediahp @KPAI_official @imam_nahrawi @KEMENPORA_RI @jokowi Apa yang di sampaikan oleh Bapak Menpora Dan Bapak wiranto as ketum pbsi is all clear changes the brand. Dengan BCa atau bli bli. Com.. pemilik jarum konglomerat Indonesia. Jangan jadikan anak anak pake logo perusahaan Rokok.patuhi UU,. #kpai_official",2019-09-10 01:33:18,0,0,0,in,kpai_official,"riekediahp,KPAI_official,imam_nahrawi,KEMENPORA_RI,jokowi",False
Clear,1161559530720772096,AGN3ZONE,∆GNEZ💋NE📺🗞️,"@fatoumatakkav1 @CLEARIndonesia Haaahaaa ya kali pihak clear Indonesia begok"" jadiin Agnez brand ambassador....
Lu pikir dlm dunia kerja, asal muntah gitu aja yah... Nggak ada rapat koordinasi dan komunikasi nya... Wkkkwkkk 🤣🤣🤣🤣🤣",2019-08-14 08:45:47,0,0,1,in,,"fatoumatakkav1,CLEARIndonesia",False
Clear,1149297952608833536,Strategi_Bisnis,Strategi + Bisnis,"Brand lain yg jg budget iklannya tinggi adalah :

Dove : Rp 800M
Lifebouy : Rp 650M
Ponds : Rp 600M

Semua produknya Unilever Indonesia, selain yg sdh ada di atas yakni Clear, Rexona dan Pepsodent. 

Jd dari 9 besar pengiklan TV, 6 adalah punya Unilever Raja Consumer Goods.",2019-07-11 12:42:39,113,66,10,in,,,False
Clear,1144107100236177408,swidiia,Sophi Widia,"I have been waiting almost 2 months since the order transaction but Zara Indonesia they didn't clear my problem. Please help me I really disappoint with your service, I believe customer's satisfication is your priority as famous internation brand. Please help my money refund.",2019-06-27 04:56:03,0,0,0,en,,,False
Clear,1118941077157949440,AmHeartAdvocacy,American Heart Advocacy,"Let's clear the air. Philip Morris is boasting about their new ""unsmoke"" campaign – as they continue to sell 700+ billion cigarettes annually and even introduced a new cigarette brand in Indonesia.

We see through their smoke and mirrors: https://t.co/JkSRz9qZrX  #TobaccoEndgame https://t.co/nHjPBzpxfW",2019-04-18 18:15:16,3,0,0,en,TobaccoEndgame,,False
Clear,1117448057610575873,bynyanya,nya,I dunno what that guest star have in mind but @Oreo Indonesia pls dont include that disrespectful guest star from any of your event. It is clear that your Brand Ambassador is Winner. Either he wasnt informed well or he is just an ignorant being.,2019-04-14 15:22:32,4,6,1,en,,Oreo,False
Clear,1113031822739333120,songhyekyo_indo,SongHyeKyo_Indonesia,"Sjk is selected as brand ambassador of ruhens (water purifier) Ruhens CF with the model Song Joong Kiwill be airing at the end of April, and the cf will convey clear and healthy image of Song Joong Ki as well as a chic and sophisticated men's beauty.
#SongJoongKi #송중기 #ruhens https://t.co/3VH7n2RURh",2019-04-02 10:54:00,15,4,0,en,"SongJoongKi,송중기,ruhens",,False
Clear,1103881264551981056,sefiiin,Josefine☀,"Hepi banget pas nerima produk lengkap Clear Turn series dari brand masker asal Jepang favoritku: @kosecosmeportid ✨ Cusss langsung intip IG-nya buat liat produk lengkapnya KOSÉ Cosmeport Indonesia 😍
Aku sendiri... https://t.co/6AtS3apswN",2019-03-08 04:52:57,0,0,0,in,,,False
Clear,1085535398061760515,_I__D_,I.D.,"@cold_sherry @afams_chan @lollysukasuki @AbdulHeisenberg @kedpotter @play3r_two @1khairimohd @sarakuroneko @nughulatigha @cikedik @haunt2 Oh, sorry, my bad, I didn't read that clear enough. Still surprised that Indonesia (you call ina?) supplies fillets though. I've looked at every brand of supermarket and they all get theirs from Vietnam. Is it ok if I ask about the nature of your buyers?",2019-01-16 13:53:01,1,0,0,en,,"cold_sherry,afams_chan,AbdulHeisenberg,kedpotter,play3r_two,1khairimohd,nughulatigha",False
Clear,1062962464587886592,IndonesiaAust,Indonesia Australia,"Timely new @BrookingsInst report by @shadihamid &amp; @pmandaville on how governments use Islam in foreign policy: ""Indonesia  has  not  yet  found  a  clear  niche  for  operationalizing  its religious  soft  power  brand"" https://t.co/2eG1DhFMGz",2018-11-15 06:56:15,2,5,1,en,,"BrookingsInst,shadihamid,pmandaville",False
Clear,1057242215662141440,nytimesworld,New York Times World,The sky was clear. The plane was almost brand new. Why did Lion Air Flight 610 crash in the waters of Indonesia? https://t.co/2wWsyxlFha,2018-10-30 12:06:01,13,8,1,en,,,False
Clear,1057139987660111872,Faizal_Tandist,Faizal Tandiassa,"https://t.co/70deWXrHgE is a clothing line brand base in Indonesia, North Jakarta. First, you can see a black box with thin letters inside it. the letters feels like  isolated inside, clear space around… https://t.co/GoRDP0Rwp9",2018-10-30 05:19:48,0,0,0,en,,,False
Clear,1057032341590343680,nytimesworld,New York Times World,The sky was clear. The plane was almost brand new. Why did Lion Air Flight 610 crash in the waters of Indonesia? https://t.co/Ev3iJTb5oK,2018-10-29 22:12:03,35,28,1,en,,,False
Clear,1056748808036642816,MusafirNamah,Musafir Namah,"#lionair It was not immediately clear how many people were on board the plane, a brand new Boeing 737 MAX 8.  #planecrash #Indonesia #jt610 #aviation #airline #aircrash #boeing #b737max",2018-10-29 03:25:23,0,0,0,en,"lionair,planecrash,Indonesia,jt610,aviation,airline,aircrash,boeing,b737max",,False
Clear,1052923758418092038,emthohir,Noor Mohamad Thohir,"Seminggu lalu, di kuningan ada Billboard iklan Clear Indonesia dgn tagline ""anti setengah2 club"" yg typographynya persis brand ""ASSC"", tadi pagi gue liat, udah diganti, gak ada lagi tulisan itu.

Brand sekelas Clear masih kecolongan penjiplakan ya 😂😂",2018-10-18 14:06:01,0,0,0,in,,,False
Clear,1051608115358109696,LOVEandFORGIVE_,kehilangan diriku yang dulu,"""Kata siapa cewek Indonesia biasa aja? Kita bisa pilih jadi luar biasa!"" 🙌 ( @agnezmo - Brand Ambassador Shampoo CLEAR ) @clear clearindonesia ❤ 

#AgnesMonica #AGNEZMO #Singer… https://t.co/e5f06QeV03",2018-10-14 22:58:07,7,2,0,in,"AgnesMonica,AGNEZMO,Singer","agnezmo,Clear",False
Clear,996474399367757825,bobswife64,Principessa Sandra,"This is a bribe from 🇨🇳 to T Crime Family. Ts backing off because 🇨🇳 has agreed to finance an Indonesia resort that T has licensing agreement with for his brand a clear Violation of the Emoluments Clause. Act now to stop WH criminal. Bigger than spyware, it's a crime. https://t.co/wcftkhZup1",2018-05-15 19:36:25,0,0,0,en,,,False
Clear,995898775062298624,CLEARIndonesia,CLEAR Indonesia,"Hi @barkikii, Agnez Mo masih menjadi Brand Ambassador Clear :)",2018-05-14 05:29:05,18,22,3,in,,barkikii,False
Clear,958719633120464896,shobur_pavel,Sobur S. Alcantara,"🔥Limited Stock🔥
Adidas N-5923 “Clear Grey”
Original Made In Indonesia
Brand New With Box
Size… https://t.co/lYxyrBuEqT",2018-01-31 15:12:27,0,0,0,en,,,False
Clear,958715092316622848,shobur_pavel,Sobur S. Alcantara,"🔥Limited Stock🔥
Adidas N-5923 “Clear White Black”
Original Made In Indonesia
Brand New With… https://t.co/suuUJe3HdB",2018-01-31 14:54:24,0,0,0,en,,,False
Clear,958714521715126272,shobur_pavel,Sobur S. Alcantara,"🔥Limited Stock🔥
Adidas N-5923 “Clear White Black”
Original Made In Indonesia
Brand New With… https://t.co/AcSzBoDH1V",2018-01-31 14:52:08,0,0,0,en,,,False
Clear,957665344771956737,shobur_pavel,Sobur S. Alcantara,"🔥Limited Stock🔥
Adidas N-5923 “Clear Grey”
Original Made In Indonesia
Brand New With Box
Size… https://t.co/66mXDlwIrs",2018-01-28 17:23:05,0,0,0,en,,,False
Clear,897383168289890305,cleanandclearID,Clean&Clear INA,"Talkshow gerakan #BanggaDenganWarnaKulitmu bersama Brand Manager Clean &amp; Clear Indonesia, psikologis dan @abellyC https://t.co/8ft7EADr2c",2017-08-15 09:03:14,1,1,0,in,BanggaDenganWarnaKulitmu,abellyC,False
Clear,844529592329154561,FestivalOfMedia,festivalofmedia,Time to reward Best Local Execution of a Brand. Congrats @AdColony #Indonesia you take home GOLD for 'Clear Taps on mudik' #FOMA17,2017-03-22 12:42:00,1,1,0,en,"Indonesia,FOMA17",AdColony,False
Clear,829561973671026688,ShopeeID,Shopee Indonesia,Brand-brand dari Unilever hadir di Shopee. Dptkn juga voucher Rp 25.000 dan FREE Clear Sakura 170 ml. Info lengkap &gt; https://t.co/MRdk5mPakr https://t.co/3tUhx5i79Q,2017-02-09 05:26:01,2,0,0,in,,,False
Clear,798746398006996993,MilestoneID,Milestone Indonesia,The brand should enjoy office culture that works.It should have a clear character described by 1 purpose which exists through several values,2016-11-16 04:35:55,0,0,0,en,,,False
Clear,785830568374079488,brand_rian90,Rian Kurniawan,Kiat Clear Bertahan di Pasar Shampo Anti Ketombe: Pasar shampoo anti ketombe di Indonesia masih menyediakan l... https://t.co/nNI19OSH7p,2016-10-11 13:13:02,0,0,0,in,,,False
Clear,785830566625062913,lifestartfriday,Start Friday Asia Brand Consultant,Kiat Clear Bertahan di Pasar Shampo Anti Ketombe: Pasar shampoo anti ketombe di Indonesia masih menyediakan l... https://t.co/LBpTBMqwdO,2016-10-11 13:13:01,0,0,0,in,,,False
Clear,761114811878871040,BrandIndonesia_,Brand_ID,"1. Indonesians want to feel uplifted &amp; uplifting. For brands, this means steering clear of the clichéd messages of a conforming collective.",2016-08-04 08:21:26,0,0,2,en,,,False
Clear,664392697172488192,CLEARIndonesia,CLEAR Indonesia,@faandi Kamu bs kirimkan proposalmu ke Brand Manager CLEAR di Graha Unilever Jl. Jend Gatot Subroto Kav. 15 Jakarta Selatan 12930,2015-11-11 10:42:17,0,0,0,in,,faandi,False
Clear,633140170288553984,CLEARIndonesia,CLEAR Indonesia,"Hi @dabeLoft, Just send your proposal to Brand Manager CLEAR - Gedung Graha Unilever Jl. Jend Gatot Subroto Kav. 15 Jakarta Selatan 12930",2015-08-17 04:55:54,0,0,0,in,,dabeLoft,False
Clear,628457839787282432,CLEARIndonesia,CLEAR Indonesia,"@VerinaLaksana Kirim ke Brand Manager Clear ke PT. Unilever Indonesia, Jl. Jend Gatot Subroto 15 Jaksel 12930",2015-08-04 06:49:59,0,0,0,in,,,False
Clear,628457711093415936,CLEARIndonesia,CLEAR Indonesia,"@stllaaa Kirim ke Brand Manager CLEAR ke PT. Unilever Indonesia, Jl. Jend Gatot Subroto 15 Jaksel 12930",2015-08-04 06:49:29,0,0,0,in,,stllaaa,False
Clear,628457108472631296,CLEARIndonesia,CLEAR Indonesia,"@Bagusadhisadewa Kirim ke Brand Manager Clear ke PT. Unilever Indonesia, Jl. Jend Gatot Subroto 15 Jaksel 12930",2015-08-04 06:47:05,0,0,0,in,,,False
Clear,628456951320436736,CLEARIndonesia,CLEAR Indonesia,"@_Vandriansyah Kirim ke Brand Manager Clear ke PT. Unilever Indonesia, Jl. Jend Gatot Subroto 15 Jaksel 12930",2015-08-04 06:46:28,0,0,0,in,,,False
Clear,628454858354356225,CLEARIndonesia,CLEAR Indonesia,"@vickyanggraeni Kirim ke Brand Manager Clear ke PT. Unilever Indonesia, Jl. Jend Gatot Subroto 15 Jaksel 12930",2015-08-04 06:38:09,0,0,0,in,,VickyAnggraeni,False
Clear,624536779199152128,MilestoneID,Milestone Indonesia,Branding should begin with a clear brand vision. #branding,2015-07-24 11:09:06,0,0,0,en,branding,,False
Clear,582214837695983616,pandanada_dn,Nada Indana,Johan Lie mengaku puas dengan perhelatan Clear Ayo! Indonesia Bisa 2015 di Malang. Menurut Senior Brand Manage... http://t.co/N9nyyz9VLX,2015-03-29 16:16:48,0,0,0,in,,,False
Clear,582212647522713600,shanonleonhart,i want something,Johan Lie mengaku puas dengan perhelatan Clear Ayo! Indonesia Bisa 2015 di Malang. Menurut Senior Brand Manage... http://t.co/lkXQgMd9K7,2015-03-29 16:08:06,0,0,0,in,,,False
Clear,582212144915034113,ocha_ninas,Ocha,Johan Lie mengaku puas dengan perhelatan Clear Ayo! Indonesia Bisa 2015 di Malang. Menurut Senior Brand Manage... http://t.co/VpuFRw5f49,2015-03-29 16:06:06,0,0,0,in,,,False
Clear,582210722697908224,kontenkamil,Buat menghemat notes.,Johan Lie mengaku puas dengan perhelatan Clear Ayo! Indonesia Bisa 2015 di Malang. Menurut Senior Brand Manage... http://t.co/tsNvloQ3ru,2015-03-29 16:00:27,0,0,0,in,,,False
Clear,573773414801874944,CLEARIndonesia,CLEAR Indonesia,Telah hadir Johan Lie selaku Senior Brand Manager CLEAR Indonesia yang menceritakan ttg perjalanan #AyoIndonesiaBisa http://t.co/l9QkVGzTka,2015-03-06 09:13:36,0,1,0,in,AyoIndonesiaBisa,,False
Clear,573217120881790976,NEIGHBOURLIST,Indonesian Brand News,"CLEAR Indonesia Releases ""Ayo Indonesia Bisa 2015 Academy"" Video Campaign featuring Manchester United... http://t.co/nDZsgmlFRb",2015-03-04 20:23:06,0,0,0,en,,,False
Clear,568082550637228032,rahmatjulii_,Matt,via #SerbaKuis #Promo Ayo Indonesia Bisa Berhadiah ke Old Trafford http://t.co/MJNudXRBwP #brand #clear #promoundian #android #fashion,2015-02-18 16:20:09,0,0,0,in,"SerbaKuis,Promo,brand,clear,promoundian,android,fashion",,False
Clear,562909906987388929,CLEARIndonesia,CLEAR Indonesia,@agnezmo berhasil memborong 5 nominasi dlm Shorty Awards 2015! So proud to have her as a CLEAR Brand Ambassador! http://t.co/p4pKb3Xqeq,2015-02-04 09:45:54,19,73,6,en,,agnezmo,False
Clear,561066925648670720,SCTV,SCTV,"Talk show bersama Johan Lie, @CLEARIndonesia Senior Brand Manager di CLEAR Ayo! Indonesia Bisa Academy http://t.co/tA5Oz2PA9w",2015-01-30 07:42:33,15,2,0,in,,CLEARIndonesia,False
Clear,561061267687743489,CLEARIndonesia,CLEAR Indonesia,Presscon CLEAR #AyoIndonesiaBisa Academy dibuka oleh Johan Lie selaku Senior Brand Manager CLEAR Indonesia. http://t.co/KTFCDqEpM9,2015-01-30 07:20:04,0,0,0,in,AyoIndonesiaBisa,,False
Clear,532793321228230656,cleo_ind,CLEO Indonesia,We're at the #CLEAR_RelaunchBlackParty prescon with @agnezmo as the @CLEARIndonesia Brand Ambassador :) http://t.co/rLAPKwq1ZV,2014-11-13 07:13:21,228,344,13,en,CLEAR_RelaunchBlackParty,"agnezmo,CLEARIndonesia",False
Clear,513982392198242304,FansBollywood,Fans Bolly Indonesia,"- Gambar Iseng -

Berikut adalah beberapa artis Bollywood yang pernah menjadi brand ambassador Clear India.... http://t.co/vOIQXBd2nn",2014-09-22 09:25:26,0,0,0,in,,,False
Clear,506461401741676544,monvi_2000,Monica,CLEAR Indonesia | Film Dokumenter Russell Brand Segera Dirilis http://t.co/OJN8y5c2ae,2014-09-01 15:19:42,0,0,0,in,,,False
Clear,503466135405486080,saja_eno,e n o,RT @SandraDewi88 Reunion with my old friend Ello for Ayo Indonesia Bisa by Our Brand CLEAR shampoo...i love u Clear to… http://t.co/FbXbG,2014-08-24 08:57:35,0,0,0,en,,SandraDewi88,False
Clear,503465842562985984,SandraDewi88,Sandra Dewi,Reunion with my old friend Ello for Ayo Indonesia Bisa by Our Brand CLEAR shampoo...i love u Clear to… http://t.co/FbXbGvIGux,2014-08-24 08:56:25,40,16,14,en,,,False
Clear,500292132419031040,acehmyid,Aceh - www.aceh.my.id,"Dukung Timnas Indonesia U-19 Lewat Ayo Indonesia Bisa: Brand shampo anti ketombe, Clear, mengadakan jumpa pers... http://t.co/i5BOwYrPFp",2014-08-15 14:45:14,0,0,0,in,,,False
Clear,500290916305731584,IchaSheila1,Icha Sheila,"Dukung Timnas Indonesia U-19 Lewat Ayo Indonesia Bisa: Brand shampo anti ketombe, Clear, mengadakan jumpa pers... http://t.co/CAaZvD6C4c",2014-08-15 14:40:24,0,0,0,in,,,False
Clear,500287523994611714,sevenfoldy_,Richard Soetedja,"Dukung Timnas Indonesia U-19 Lewat Ayo Indonesia Bisa: Brand shampo anti ketombe, Clear, mengadakan jumpa pers... http://t.co/yutdTqMLih",2014-08-15 14:26:55,0,0,0,in,,,False
Clear,500286431797862400,RahmaTamii,Rahmania T Utami,"Dukung Timnas Indonesia U-19 Lewat Ayo Indonesia Bisa: Brand shampo anti ketombe, Clear, mengadakan jumpa pers... http://t.co/K5uUpkW68o",2014-08-15 14:22:34,0,0,0,in,,,False
Clear,500286340362039296,R_bottt,Bot,"Dukung Timnas Indonesia U-19 Lewat Ayo Indonesia Bisa: Brand shampo anti ketombe, Clear, mengadakan jumpa pers... http://t.co/MLYW8DJMPO",2014-08-15 14:22:13,0,0,0,in,,,False
Clear,500286328290816000,mahirdesain,MAHIRDESAIN,"Dukung Timnas Indonesia U-19 Lewat Ayo Indonesia Bisa: Brand shampo anti ketombe, Clear, mengadakan jumpa pers... http://t.co/sqnAPvARSa",2014-08-15 14:22:10,0,0,0,in,,,False
Clear,500286294333722625,Fardan_D,Danu Zantos {D4},"Dukung Timnas Indonesia U-19 Lewat Ayo Indonesia Bisa: Brand shampo anti ketombe, Clear, mengadakan jumpa pers... http://t.co/fXJScm2ls6",2014-08-15 14:22:02,0,0,0,in,,,False
