brand,tweet_id,username,user_display,text,created_at,like_count,retweet_count,reply_count,lang,hashtags,mentions,is_retweet
Kopi Kapal Api,1526075104257789952,Official_Rdzwn,محمد انوار ريظوان,"10 Brand Non-Malaysian Product:
10. Mee Sedaap - Indonesia
9. Maggi - Switzerland
8. Ayam Brand - Singapore
7. Milo - Australia
6. Bata - Republic Czech
5. Kopiko - Indonesia
4. Choki choki - Indonesia
3. Minyak Angin Cap Kapak - Singapore
2. Kopi Kapal Api - Indonesia",2022-05-16 05:40:32,0,0,1,in,,,False
Kopi Kapal Api,1461953800407683073,MuhayatAjwad,🇲🇾🇲🇾 Ajwad Hafidz 🇲🇾🇲🇾,Kopi Kapal Api ni brand Indonesia ke?,2021-11-20 07:05:22,0,0,1,in,,,False
Kopi Kapal Api,1363449901737267202,dwrnta,Dwi Arneta,Yes brand kopi indonesia supremacy. Kapal api next,2021-02-21 11:26:02,0,0,1,in,,,False
Kopi Kapal Api,1359133666090184710,athairxie,404 |,"@jaesimyoon @sungjakefess Psh : Wdym? I'm only know kopi ""Good Day"" ( misunderstood again think that Jke is talking about coffe )
Psh : My mother have Kapal Api ( One of the coffee brand names in Indonesia ) 
Psh : Ship fire ( H00n translate that to English. In Indonesia, Ship = Kapal. Api = Fire )",2021-02-09 13:34:52,1,0,1,en,,"jaesimyoon,sungjakefess",False
Kopi Kapal Api,1233223852756520961,Hamdie19,Miftahul Hamdie,"Pak @jokowi virus corona momentum menaikan #localpride drpd kabeh2 import dari china.

Indonesia berdaya.

Sesuk meh tak mulai tuku sepatu ventela dll, ngopi kapal api atau kopi lokal indonesia. Mangan ku geprek wae kcf mcd ben sepi.

Go brand lokal mendunia",2020-02-28 02:54:13,5,1,5,in,localpride,jokowi,False
Kopi Kapal Api,1225188584715505664,anantakurnia,Anak Mami Sasazaki,"@Hpurnomo92 Kalau kopi kekinian iya. Tapi kalau kopi bukan trend lagi, sudah jadi gaya hidup soalnya. Komunitas kopi juga tiap bulan banyak event yang tersebar di seluruh Indonesia. Kopi Kapal Api contohnya. Brand kopi asal Surabaya sejak thn 1927, dan punya gerai bernama Excelso. Dll.",2020-02-05 22:44:56,0,0,1,in,,,False
Kopi Kapal Api,1207853557648523265,jaehyunbom77,jamal,asli sih johnny kalo jadi brand ambassador kopi indonesia dia pegang brand kapal api,2019-12-20 02:41:43,1,0,0,in,,,False
Kopi Kapal Api,1185099306119729153,trasnco,TRAS N CO Indonesia,"Inilah peraih Indonesia Digital Popular Brand Award 2019 untuk kategori Island and Booth, Kapal Api Corner.

#trasnco #trasncoindonesia #research #consulting #brand #digitalbrand  #digitalpopularbrand #brandaward #indonesia #IDPBA #Kapalapi #Minuman #Kopi #terdepan #popular https://t.co/2nqlQ2wpTf",2019-10-18 07:44:27,1,0,0,in,"trasnco,trasncoindonesia,research,consulting,brand,digitalbrand,digitalpopularbrand,brandaward,indonesia,IDPBA,Kapalapi,Minuman,Kopi,terdepan,popular",,False
Kopi Kapal Api,1052044985577566208,bisniswaralaba_,#informasiwaralaba,Kedai Kopi Kapal Api Raih Indonesia Digital Popular Brand Award https://t.co/0c2o2T2CMT https://t.co/umBBl1sb3L,2018-10-16 03:54:05,0,0,0,in,,,False
Kopi Kapal Api,742927359389671424,diiaanaw13,diiaanaw,"Yuri lama"" jadi brand ambasadornya kopi kapal api ne.. ato duta kopi indonesia untuk korea. Lol",2016-06-15 03:51:00,0,0,0,in,,,False
Kopi Kapal Api,290321638178844672,VICESocialBrand,VICE Social Brand,"@radiocosmo ""INFO BANDUNG JALAN2"" Bersama KOPI KAPAL API Special Mix. Secangkir Semangat untuk INDONESIA :)",2013-01-13 04:57:27,0,1,0,in,,radiocosmo,False
Kopi Kapal Api,270903182421524480,rskuntowiyoga,Kuntowiyoga,"Di Indonesia Most Favourite Netizen Brand 2012 kategori Kopi Instant, Kapal Api di peringkat 1, di atas Kopi ABC dgn selisih 0,2% #IMFNB",2012-11-20 14:55:26,0,0,0,in,IMFNB,,False
Kopi Kapal Api,248220418589200384,posterbelajar,POSBEL,"Excelso adalah brand cafe orginal dari Indonesia. Excelso adlh anak perusahaan Kapal Api Group, produsen Kopi Kapal Api. #OriginalBrand",2012-09-19 00:42:14,0,0,0,in,OriginalBrand,,False
Kopi Kapal Api,221073526692642819,gideonpanjaitan,Gideon Panjaitan,tetttt menyebutkan brand tertentu RT @Fernaaand Secangkir kopi kapal api di pagi hari utk semangat Indonesia *angkatcangkir*,2012-07-06 02:50:10,0,0,1,in,,Fernaaand,False
Kopi Kapal Api,162141559381426178,nanadhankaf,☤ Haiz,@dy_dyah_me tdi hunn cri di web katany first published 1991 di plaza Indonesia n ada kena mgena dgn brand Kopi Kapal Api..tk silp Indonesia.,2012-01-25 11:55:34,0,0,0,in,,,False
Torabika,1678705861567422466,INAinLebanon,Indonesia in Lebanon,"Leading Indonesian Brand in Lebanon to Boost its Market Share

Torabika Capuccino brand has established and substantial followers in Lebanon, so that PT Mayora Indah Tbk is now gearing up for other brands and products to better penetrate Lebanese market. https://t.co/FSfIPqrdnE",2023-07-11 10:00:40,0,0,1,en,,,False
Torabika,1543094475509342208,rgoestama,Guardian Of Bekasi,"Fyi market leader utk kopi saset / bubuk di Filipina itu adalah Kopiko atau yg di Indo dikenal dgn brand Torabika. Mrk sukses merebut pasar Nescafe, dan hebatnya lg itu adalah produk asli Indonesia.

Satu lagi dari Mayora $MYOR",2022-07-02 04:49:26,51,9,4,in,,,False
Torabika,1543091811149037569,biasalahanakmud,BiasalahAnakMuda,"Jalan-jalan ke supermarket di Filipina.

A thread. https://t.co/phaEOdVJlN",2022-07-02 04:38:51,7467,1944,88,in,,,False
Torabika,1301761659812286464,ShiiShiitake,❤️Shii🌟しい 💙ia,"@TorikaMika I want to comment again. Your name is similiar with torabika (coffee brand in Indonesia)
""Nadine cappucino buatanmu?, Numero uno""
""Torabika cappucino""",2020-09-04 05:58:59,1,0,1,in,,Torikamika,False
Torabika,1117066564052733952,StenWot,St,"Saya bangga ada di organisasi yg export brand asli Indonesia ke 100 negara lebih spt #kopiko, #torabika
#JokowiMenangTotalDebat",2019-04-13 14:06:37,0,0,0,in,"kopiko,torabika,JokowiMenangTotalDebat",,False
Torabika,959965562406240256,Indounik,Indounik,What the fumerole? Indonesia is well-endowed with active volcanoes &amp; Indonesian instant coffee brand Torabika has a newish product capitalising on the fact - Tora Cafe Volcano Chocomelt.  It's chocolatey with a dormant coffee flavour. https://t.co/OlreGjYhpi,2018-02-04 01:43:20,0,1,0,en,,,False
Torabika,824593827189051392,IndonesiaSC_A,ISC A,"Akun twitter @TorabikaSoccerChampionship2016 adalah akun kompetisi, tidak ada kaitannya dgn brand Torabika.",2017-01-26 12:24:23,2,3,0,in,,,False
Torabika,824257374395371520,IndonesiaSC_A,ISC A,"Akun twitter @TorabikaSoccerChampionship2016 adalah akun kompetisi, tidak ada kaitannya dgn brand Torabika.",2017-01-25 14:07:26,3,6,1,in,,,False
Torabika,824227383712460800,IndonesiaSC_A,ISC A,"Akun twitter @TorabikaSoccerChampionship2016 adalah akun kompetisi, tidak ada kaitannya dgn brand Torabika. (3)",2017-01-25 12:08:16,2,9,1,in,,,False
Torabika,213331800347516928,AllergicBoy,AllergicBoy,#dairyallergy Recall of Torabika brand product from Indonesia - Richmond Review: The Canadian Food Inspection Ag... http://t.co/yDlPdQ3i,2012-06-14 18:07:19,0,0,0,en,dairyallergy,,False
Torabika,152584291979771904,TaufanSp,Taufan Saputra,"#FollowNih &gt;&gt; Pak @subiakto 40 years experience in building Brand in Indonesia. Polytron, Kopiko, Torabika, Mayora, Indomie, Extra Joss,...",2011-12-30 02:58:24,0,0,0,tl,FollowNih,Subiakto,False
Torabika,14669785014996992,blogpunk,My deepest and darkest...,"Vitazone, kuku bima, frestea, torabika are Indonesia's most favourite beverages brand in SocMed #SITTIaward",2010-12-14 13:15:23,0,0,0,ro,SITTIaward,,False
Nescafe,1901591563702014118,jimizujd,jimizujd_megu,"JI CHANG WOOK BRAND AMBASSADOR / CF

TRAVELOKA
NESCAFE_INDONESIA
SOME BYMI 
BENCH  
ATKINSONS  
NANO365 
BELLO.U 
HYDROGEN  
PARKLAND  
RADO 
BIZFIT DEBIT CARD 
IAM WORLDWIDE 
SEOUL MILK CHEESE   
KOLMAR PH CONDITION  
TERRA 🆕   

TOTAL- 15, NUMBER ARE INCREASING DAY BY DAY",2025-03-17 11:08:53,11,0,0,en,,,False
Nescafe,1901585741177827456,jcw_hyung,utp,"JI CHANG WOOK BRAND AMBASSADOR / CF

TRAVELOKA
NESCAFE_INDONESIA
SOME BYMI
BENCH 
ATKINSONS 
NANO365
BELLO.U
HYDROGEN 
PARKLAND 
RADO
BIZFIT DEBIT CARD
IAM WORLDWIDE
SEOUL MILK CHEESE  
KOLMAR PH CONDITION 
TERRA 🆕 

TOTAL- 15, NUMBER ARE INCREASING DAY BY DAY https://t.co/yDUjjJtl1W",2025-03-17 10:45:45,169,35,2,en,,,False
Nescafe,1900867202527752652,palangmerah,Indonesian Red Cross,"Maruli Sitompul, VP Corporate Sustainability PT Nestlé Indonesia, menyerahkan donasi bantuan kemanusiaan berupa 5.400 kaleng susu bear brand, 1.512  pcs cereal dan 240 box kopi Nescafe kepada Suwandi Wiratno, Ketua Bidang PSD Palang Merah Indonesia (PMI), disaksikan oleh Lilik Kurniawan, Deputi Bidang Penanggulangan Bencana dan Konflik Sosial Kemenko PMK, serta segenap pengurus, staf, dan relawan PMI Kota Bekasi, untuk membantu korban banjir di Kota Bekasi, Jumat (14/3).",2025-03-15 11:10:32,4,1,0,in,,,False
Nescafe,1899747053271663046,jcw_hyung,utp,"JI CHANG WOOK  BRAND AMBASSADOR / CF

TRAVELOKA
NESCAFE_INDONESIA
SOME BYMI
BENCH 
ATKINSONS 
NANO365
BELLO.U
HYDROGEN 
PARKLAND 
RADO
BIZFIT DEBIT CARD
IAM WORLDWIDE
SEOUL MILK CHEESE  
KOLMAR PH CONDITION 🆕

TOTAL- 14 https://t.co/njjVYYQuna",2025-03-12 08:59:27,135,18,1,en,,,False
Nescafe,1884770669336171005,reds_OD,F M R,"Nah ini, sekalian lah brand besar yg pasok ke seluruh indonesia, yang fans far bisa jangkau. Nescafe, Coffeemix, Goodday, dll.",2025-01-30 01:08:39,0,0,0,in,,,False
Nescafe,1884509300363784217,Jess1jee_,Jessy,jeketi mending lu collab sama kopi aje biar gw beli,2025-01-29 07:50:04,2080,368,101,in,,,False
Nescafe,1879558956252852560,jcw_hyung,utp,"JI CHANG WOOK  BRAND AMBASSADOR / CF

TRAVELOKA
NESCAFE_INDONESIA
SOME BYMI
BENCH 
ATKINSONS 
NANO365
BELLO.U
HYDROGEN 
PARKLAND 
RADO
BIZFIT DEBIT CARD
IAM WORLDWIDE
 SEOUL MILK CHEESE  🆕 https://t.co/zgt2L8xUQ8",2025-01-15 15:59:10,89,8,1,en,,,False
Nescafe,1848041022858944668,jcw_hyung,utp,"JI CHANG WOOK IS BRAND AMBASSADOR OF

TRAVELOKA
NESCAFE_INDONESIA
SOME BYMI
BENCH 
ATKINSONS 
NANO365
BELLO.U
HYDROGEN 
PARKLAND 
RADO
BIZFIT DEBIT CARD
IAM WORLDWIDE 🆕 https://t.co/hBmIh6nQTW",2024-10-20 16:38:09,111,38,2,en,,,False
Nescafe,1843827179307847889,Junaedy_8906,bang juned,"@ndrypd Produknya banyak yg pabriknya di Pasuruan

Bear brand &amp; Nescafe produk PT. Nestle Indonesia di Kejayan
Indomilk produk  PT. Indolakto di Purwosari
Pocari sweat produk PT. Amerta Indah Otsuka di Kejayan
Aqua produk PT. Tirta Investama di Pandaan",2024-10-09 01:33:50,0,0,0,in,,ndrypd,False
Nescafe,1835911565805060383,jcw_hyung,utp,"JI CHANG WOOK IS BRAND AMBASSADOR OF

TRAVELOKA
NESCAFE_INDONESIA
SOME BYMI
BENCH 
ATKINSONS 
NANO365
BELLO.U
HYDROGEN 
PARKLAND 
RADO
BIZFIT DEBIT CARD

DID I MISS SOMETHING 🤔 https://t.co/RUpjT0rTur",2024-09-17 05:20:01,125,20,1,en,,,False
Nescafe,1831652437603828153,JoYje_ja,PAKA_J 조이,"Nescafe Ice Roast offers an easy way to have Iced Americano just the way Brand Ambassador Ji Chang Wook likes it!😄🌈❄️

🎥 nescafe_indonesia

#지창욱 
#Jichangwook https://t.co/Xbyg91hD4N",2024-09-05 11:15:46,1,0,0,en,"지창욱,Jichangwook",,False
Nescafe,1823586469916922227,Cewnesia,Cha Eun Woo Indonesia (CEWnesia),"📸 Cha Eunwoo x Nescafe Hongkong

Foto terbaru Cha Eunwoo sebagai Brand Ambassador Nescafe Hongkong

🔗 https://t.co/HJbGcOz9Lh

#차은우 #CHAEUNWOO #CEWNESIA #ChaEunwooIndonesia #Nescafe #NescafeHongkong https://t.co/aq2GVDyA9e",2024-08-14 05:04:29,2,0,0,in,"차은우,CHAEUNWOO,CEWNESIA,ChaEunwooIndonesia,Nescafe,NescafeHongkong",,False
Nescafe,1823585951584805372,Cewnesia,Cha Eun Woo Indonesia (CEWnesia),"🎥 Cha Eunwoo x Nescafe Hongkong

Cha Eunwoo sebagai Brand Ambassador terbaru untuk Nescafe Hongkong

Tonton di sini:
🔗 https://t.co/uaqMrs688U

#차은우 #CHAEUNWOO #CEWNESIA #ChaEunwooIndonesia #Nescafe #NescafeHongkong https://t.co/hIiVWQOUHs",2024-08-14 05:02:26,3,0,0,in,"차은우,CHAEUNWOO,CEWNESIA,ChaEunwooIndonesia,Nescafe,NescafeHongkong",,False
Nescafe,1822991712685576495,Cewnesia,Cha Eun Woo Indonesia (CEWnesia),"📸 [NEW] Cha Eunwoo x Nescafe Hongkong 

Cha Eunwoo kini adalah Brand Ambassador untuk Nescafe Hongkong 🇭🇰

🔗 https://t.co/yLnaUKl5AA

#차은우 #CHAEUNWOO #CEWNESIA #ChaEunwooIndonesia https://t.co/4CkURQu4LB",2024-08-12 13:41:08,4,1,1,in,"차은우,CHAEUNWOO,CEWNESIA,ChaEunwooIndonesia",,False
Nescafe,1816082311638835218,jcwwife870705,Ching🤍Addicted to👩‍❤️‍👨JCW,"Currently #JiChangwook is the brand ambassador for Nescafé Indonesia, Some By Mi Indonesia &amp; Traveloka 
What if.....the three of them invite him to hold a fan meeting for Indonesian fans? If that happens he will come to my country more often 🥰🥰🥰",2024-07-24 12:05:38,3,1,1,en,JiChangwook,,False
Nescafe,1813853606770356232,Popbela_com,Popbela.com,NESCAFÉ Indonesia Menggandeng Ji Chang Wook sebagai Brand Ambassador https://t.co/opgP4VTSJS,2024-07-18 08:29:34,0,0,0,in,,,False
Nescafe,1811571067300802658,magnite,Magnite,Learn how we helped @Nestle Indonesia achieve maximum brand exposure for Milo and Nescafe on premium streaming platforms with @dentsu_global Indonesia. Check out the case study here: https://t.co/nYGiDVDvsu https://t.co/gFYFlFvAnK,2024-07-12 01:19:34,0,0,0,en,,"Nestle,dentsu_global",False
Nescafe,1789104042247152088,Ableh_Kusut,Ableh,"@gastronusa Walau global brand pasti tetap adjust local customer. Disesuaikan ma local preferensi &amp; culture/kepercayaan. Sbg cnth, di Indonesia Nescafe 3in1 lbh manis dibanding negara luar, atau McD gak mgkn jual burger daging sapi di India.",2024-05-11 01:23:38,0,0,1,in,,gastronusa,False
Nescafe,1782076616853885031,fikaosman,TGIFika,"Hi coffee lovers, what is the best decaf coffee yang dijual di Indonesia? NOT NESCAFE please, I have ditched that brand! 🍉 Thanks
#CoffeeTime #coffee #CeasefireNOW",2024-04-21 15:59:09,0,0,0,en,"CoffeeTime,coffee,CeasefireNOW",,False
Nescafe,1721860883385905520,GBhaia,Gazi,"Boycott Néscafe 🇮🇱🚫
Buy Tora Bika 🇮🇩.

✅Halal coffee brand from Indonesia https://t.co/hgGJnJOfnd",2023-11-07 12:03:19,15,2,1,hu,,,False
Nescafe,1721028950762402144,BaruNuralamsyah,Free Palestine 😇💪,"[Per hari ini menu-menu dari brand-brand F&amp;B Musim Indonesia yang mengandung Dancow, Milo, KitKat, Nescafe, Sjora, dan turunan brand Nestle lainnya tidak akan lagi tersedia di seluruh outlet,"" Keren 👍👍🍉🍉]
https://t.co/uRjN2xYSt2",2023-11-05 04:57:31,0,0,0,in,,,False
Nescafe,1720451054377238621,efrideplin87,efri deplin,"Per hari ini menu-menu dari brand-brand F&amp;B Musim Indonesia yang mengandung Dancow, Milo, KitKat, Nescafe, Sjora, dan turunan brand Nestle lainnya tidak akan lagi tersedia di seluruh outlet,"" 
#SavePalestine
#WeStandWithPalestine
#FreePalestineFromZionist
#BloggerBengkulu",2023-11-03 14:41:10,0,0,0,in,"SavePalestine,WeStandWithPalestine,FreePalestineFromZionist,BloggerBengkulu",,False
Nescafe,1720434935650275594,SunardiAkmal33,Sunardi Akmal,"Per hari ini menu-menu dari brand-brand F&amp;B Musim Indonesia yang mengandung Dancow, Milo, KitKat, Nescafe, Sjora, dan turunan brand Nestle lainnya tidak akan lagi tersedia di seluruh outlet,"" 
#SavePalestine
#WeStandWithPalestine
#FreePalestineFromZionist
#BloggerBengkulu",2023-11-03 13:37:07,0,0,0,in,"SavePalestine,WeStandWithPalestine,FreePalestineFromZionist,BloggerBengkulu",,False
Nescafe,1720430033033200093,chikarein,Riafasha,"Per hari ini menu-brand F&amp;B Musim Indonesia yang mengandung Dancow, Milo, KitKat, Nescafe, Sjora, dan turunan brand Nestle lainnya tidak akan lagi tersedia di seluruh outlet,"" tegas Musim Indonesia #SavePalestine #WeStandWithPalestine #FreePalestineFromZionist #BloggerBengkulu",2023-11-03 13:17:38,1,0,0,in,"SavePalestine,WeStandWithPalestine,FreePalestineFromZionist,BloggerBengkulu",,False
Nescafe,1717348583022973060,twitlowongan,INFO LOWONGAN KERJA,"#Lowongan PT. Nestle Indonesia, Info Terbaru 26 Oktober 2023 (Produsen Susu Bear Brand, Nescafe, Dancow, Milo dll.). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6Q0C https://t.co/9Z2TP6O25n",2023-10-26 01:13:03,1,0,0,in,Lowongan,,False
Nescafe,1711259496004075971,FoodTechBiz,FoodTechBiz,"On the occasion of International Coffee Day, Nestlé announces that it is piloting a weather insurance program in Indonesia for more than 800 smallholder coffee farmers that supply coffee to its brand #Nescafé.

@Nestlé_ #CoffeeFarmers

https://t.co/1r6NbX3dDr",2023-10-09 05:57:12,0,0,0,en,"Nescafé,CoffeeFarmers",,False
Nescafe,1705960100949905644,twitlowongan,INFO LOWONGAN KERJA,"#Lowongan Karyawan PT. Nestle Indonesia, Info Terbaru 24 September 2023 (Untuk Semua Jurusan | Produsen Bear Brand, Milo, Dancow dan Nescafe). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6Q0C https://t.co/KoY9jN4JUL",2023-09-24 14:59:17,1,1,0,in,Lowongan,,False
Nescafe,1705074088019128715,twitlowongan,INFO LOWONGAN KERJA,"#Lowongan Karyawan PT. Nestle Indonesia, Info Terbaru 22 September 2023 (Untuk Semua Jurusan | Produsen Bear Brand, Milo, Dancow dan Nescafe). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6Q0C https://t.co/3GpeRlqlV3",2023-09-22 04:18:35,1,0,0,in,Lowongan,,False
Nescafe,1702608586600235298,twitlowongan,INFO LOWONGAN KERJA,"#Lowongan Karyawan PT. Nestle Indonesia, Info Terbaru 15 September 2023 (Produsen Bear Brand, Milo, Dancow dan Nescafe). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/p1FRtWoPh3 https://t.co/4SUUrl4RTb",2023-09-15 09:01:34,1,0,0,in,Lowongan,,False
Nescafe,1690631361974140928,twitlowongan,INFO LOWONGAN KERJA,"#Lowongan Karyawan PT. Nestle Indonesia, Info Terbaru 13 Agustus 2023 (Produsen Bear Brand, Milo, Dancow dan Nescafe). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6Q0C https://t.co/JZpOihFZI9",2023-08-13 07:48:21,1,1,1,in,Lowongan,,False
Nescafe,1686591782208090112,twitlowongan,INFO LOWONGAN KERJA,"#Lowongan Karyawan PT. Nestle Indonesia, Info Terbaru 2 Agustus 2023 (Fresh Graduate/Berpengalaman | Produsen Bear Brand, Milo, Dancow dan Nescafe). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6Q0C https://t.co/b4y5V0EYI9",2023-08-02 04:16:30,6,1,0,in,Lowongan,,False
Nescafe,1683791279610798081,twitlowongan,INFO LOWONGAN KERJA,"#Lowongan MANAGEMENT TRAINEE (MT) 2023 PT. Nestle Indonesia, Info Terbaru 25 Juli 2023 (Terbuka Untuk Fresh Graduate/Berpengalaman | Semua Jurusan | Produsen Bear Brand, Milo, Dancow dan Nescafe). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6Q0C https://t.co/9SjavTMJSI",2023-07-25 10:48:19,3,2,0,in,Lowongan,,False
Nescafe,1656218479358513154,NescafeAmer,Hilo Pecel Lele,@drressrosa @hasyemiraws Apa karena ada data bahwa org Indonesia mayoritas suka humoris jadi apa2 dibuat slenge'an ? Tapi klo misalkan ada yg kaya di foto top sih berbeda dari yg lain &amp; bentuk brand image khas sendiri,2023-05-10 08:43:51,1,0,0,in,,"drressrosa,hasyemiraws",False
Nescafe,1638803771756257282,twitlowongan,INFO LOWONGAN KERJA,"#Lowongan Karyawan Full-Time PT. Nestle Indonesia, Info Terbaru 23 Maret 2023 (Produsen Bear Brand, Milo, Dancow dan Nescafe). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6Q0C https://t.co/dol8xhow8X",2023-03-23 07:24:01,3,1,0,in,Lowongan,,False
Nescafe,1634038645010337793,twitlowongan,INFO LOWONGAN KERJA,"#Lowongan Karyawan PT. Nestle Indonesia, Update 10 March 2023 (Produsen Bear Brand, Milo, Dancow dan Nescafe). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6Q0C https://t.co/eqKOrojcxl",2023-03-10 03:49:06,1,0,0,in,Lowongan,,False
Nescafe,1628568388539916288,twitlowongan,INFO LOWONGAN KERJA,"#Lowongan Karyawan PT. Nestle Indonesia, Update 23 Februari 2023 (Produsen Bear Brand, Milo, Dancow dan Nescafe). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6Q0C https://t.co/cG2OjMtsLs",2023-02-23 01:32:15,0,0,0,in,Lowongan,,False
Nescafe,1592699194552328194,twitlowongan,INFO LOWONGAN KERJA,"#Lowongan Karyawan PT. Nestle Indonesia, Update 16 November 2022 (Produsen Bear Brand, Milo, Dancow dan Nescafe). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6ib4 https://t.co/1F2lPS8qOx",2022-11-16 02:00:53,1,1,0,in,Lowongan,,False
Nescafe,1588528735422382081,dwiyorr,terserah,"sepatu kolaborasi aerostreet dengan brand lokal indonesia dgn harga ratusan ribu di #JumatBerkah malam ujan ini. kamu yg suka nongkrong sambil rokok sampingan nescafe atau kapal api dan gak mabok hasilnya bisa coba nih

- a thread - https://t.co/7C9fy0guKs",2022-11-04 13:48:58,9,2,1,in,JumatBerkah,,False
Nescafe,1572323110770319360,MuzakkiAkhmad,akhmad muzakki,@Julpaaa10 @Risyaf_Pranasa @belajarlagiHQ CEO Nestle Indonesia yg punya brand Nescafe jga org India,2022-09-20 20:33:36,0,0,0,in,,"Julpaaa10,Risyaf_Pranasa,belajarlagiHQ",False
Nescafe,1572052474323927041,kamidii77,sugab77,"Sneaker wanita brand lokalan dengan warna kece kekinian

https://t.co/wK3j0aRdDj

Tag; Indonesia Bakamla Wadas Rehan Ganjar Nescafe Morning Alfa https://t.co/FqgYgbA13w",2022-09-20 02:38:11,0,0,0,in,,,False
Nescafe,1570964137953624064,twitlowongan,INFO LOWONGAN KERJA,"#Lowongan Customer Facing Supply Chain PT. Nestle Indonesia, Update 17 September 2022 (Produsen Bear Brand, Milo, Dancow dan Nescafe). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6Q0C https://t.co/FLcBtaAfMG",2022-09-17 02:33:32,4,1,1,in,Lowongan,,False
Nescafe,1570201148765933568,twitlowongan,INFO LOWONGAN KERJA,"#Lowongan Karyawan PT. Nestle Indonesia, Update 15 September 2022 (Terbuka Untuk Semua Jurusan | Produsen Bear Brand, Milo, Dancow dan Nescafe). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6Q0C https://t.co/JEYCNO3sIa",2022-09-15 00:01:41,1,0,0,in,Lowongan,,False
Nescafe,1564623775194562569,twitlowongan,INFO LOWONGAN KERJA,"#Lowongan Karyawan PT. Nestle Indonesia, Update 30 Agustus 2022 (Produsen Bear Brand, Milo, Dancow dan Nescafe). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6Q0C https://t.co/GP2XUstsoZ",2022-08-30 14:39:11,5,0,0,in,Lowongan,,False
Nescafe,1560164504402825216,twitlowongan,INFO LOWONGAN KERJA,"#Lowongan Karyawan PT. Nestle Indonesia, Update 18 Agustus 2022 (Produsen Bear Brand, Milo, Dancow dan Nescafe). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6Q0C https://t.co/1jdFRrUq06",2022-08-18 07:19:38,1,3,0,in,Lowongan,,False
Nescafe,1556974207103295488,twitlowongan,INFO LOWONGAN KERJA,"#Lowongan Karyawan PT. Nestle Indonesia, Update 9 Agustus 2022 (Terbuka Untuk Semua Jurusan | Produsen Bear Brand, Milo dan Nescafe). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6ib4 https://t.co/wWHBGd6ZyP",2022-08-09 12:02:32,2,2,0,in,Lowongan,,False
Nescafe,1543094475509342208,rgoestama,Guardian Of Bekasi,"Fyi market leader utk kopi saset / bubuk di Filipina itu adalah Kopiko atau yg di Indo dikenal dgn brand Torabika. Mrk sukses merebut pasar Nescafe, dan hebatnya lg itu adalah produk asli Indonesia.

Satu lagi dari Mayora $MYOR",2022-07-02 04:49:26,51,9,4,in,,,False
Nescafe,1543091811149037569,biasalahanakmud,BiasalahAnakMuda,"Jalan-jalan ke supermarket di Filipina.

A thread. https://t.co/phaEOdVJlN",2022-07-02 04:38:51,7466,1944,88,in,,,False
Nescafe,1441269326892265481,KEPAT_ID,KEPAT INDONESIA,"🍑🍉 [ Berita Daniel ] 🍉🍑

Brand Ambassador NESCAFE GOLD hadir secara online! Siapakah mereka? Nantikan sore hari tanggal 26 September untuk mengungkap identitas mereka.

Dan masih ada 2 kejutan lagi akan datang!

©雀巢咖啡中国
📎https://t.co/H31NFkRBup

#เคอแพท #Kepat #PP6D https://t.co/hYTYWpb3Lx",2021-09-24 05:12:39,9,7,0,in,"เคอแพท,Kepat,PP6D",,False
Nescafe,1396772953170366467,dairyindustries,Dairy Industries International,"Nestlé Indonesia has started construction of its new Nestlé Bandaraya factory in Batang, Central Java, that will produce Bear brand liquid milk and ready-to-drink beverages Milo and Nescafé. https://t.co/Rts7iwFOZ9 @Nestle #dairybeverages #dairyproduction #milk https://t.co/WcNNnKaAmf",2021-05-24 10:19:57,1,1,0,en,"dairybeverages,dairyproduction,milk",Nestle,False
Nescafe,1395667870932213760,esm_magazine,European Supermarket Magazine,".@Nestle has commenced the construction of a new #beverage factory in Batang, #Indonesia, which will manufacture Bear Brand liquid milk and ready-to-drink beverages, Milo and Nescafé. https://t.co/vSIUl24vTg",2021-05-21 09:08:45,0,0,0,en,"beverage,Indonesia",Nestle,False
