,brand_name,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,brand,topic-1_brand_negative,topic0_brand_negative,topic1_brand_negative,topic2_brand_negative,topic3_brand_negative,topic4_brand_negative,topic5_brand_negative,topic6_brand_negative,topic7_brand_negative,topic8_brand_negative,topic-1_brand_neutral,topic0_brand_neutral,topic1_brand_neutral,topic2_brand_neutral,topic3_brand_neutral,topic4_brand_neutral,topic5_brand_neutral,topic6_brand_neutral,topic7_brand_neutral,topic8_brand_neutral,topic-1_brand_positive,topic0_brand_positive,topic1_brand_positive,topic2_brand_positive,topic3_brand_positive,topic4_brand_positive,topic5_brand_positive,topic6_brand_positive,topic7_brand_positive,topic8_brand_positive
43,MS Glow,0.027020779,-0.009331392,0.013544092,0.0021908772,-0.061247807,0.01814248,-0.047634326,0.1175712,MS Glow,0.970299502213796,0.970299502213796,0.970299502213796,0.970299502213796,0.970299502213796,0.970299502213796,0.970299502213796,0.970299502213796,0.970299502213796,0.970299502213796,0.938632135659876,0.938632135659876,0.938632135659876,0.938632135659876,0.938632135659876,0.938632135659876,0.938632135659876,0.938632135659876,0.938632135659876,0.938632135659876,0.9209347007603481,0.9209347007603481,0.9209347007603481,0.9209347007603481,0.9209347007603481,0.9209347007603481,0.9209347007603481,0.9209347007603481,0.9209347007603481,0.9209347007603481
44,Scarlett Whitening,0.053909723,-0.008318365,-0.035284024,0.030081082,-0.06268446,0.04737933,-0.071728624,0.10853209,Scarlett Whitening,0.998254120349884,0.998254120349884,0.998254120349884,0.998254120349884,0.998254120349884,0.998254120349884,0.998254120349884,0.998254120349884,0.998254120349884,0.998254120349884,0.9842624826864763,0.9842624826864763,0.9842624826864763,0.9842624826864763,0.9842624826864763,0.9842624826864763,0.9842624826864763,0.9842624826864763,0.9842624826864763,0.9842624826864763,0.9314521380833217,0.9314521380833217,0.9314521380833217,0.9314521380833217,0.9314521380833217,0.9314521380833217,0.9314521380833217,0.9314521380833217,0.9314521380833217,0.9314521380833217
45,Somethinc,-0.0041104183,0.01502276,0.048341036,-0.026762342,-0.055479683,-0.01179355,-0.01978306,0.094727814,Somethinc,0.8656419038772583,0.8656419038772583,0.8656419038772583,0.8656419038772583,0.8656419038772583,0.8656419038772583,0.8656419038772583,0.8656419038772583,0.8656419038772583,0.8656419038772583,0.9469836975137392,0.9469836975137392,0.9469836975137392,0.9469836975137392,0.9469836975137392,0.9469836975137392,0.9469836975137392,0.9469836975137392,0.9469836975137392,0.9469836975137392,0.9350716859102249,0.9350716859102249,0.9350716859102249,0.9350716859102249,0.9350716859102249,0.9350716859102249,0.9350716859102249,0.9350716859102249,0.9350716859102249,0.9350716859102249
46,Dana,0.01988676,0.0032465048,0.016537217,-0.0072827693,-0.06257652,0.011260219,-0.04078906,0.10676323,Dana,0.9538764774799346,0.9538764774799346,0.9538764774799346,0.9538764774799346,0.9538764774799346,0.9538764774799346,0.9538764774799346,0.9538764774799346,0.9538764774799346,0.9538764774799346,0.9244512573436454,0.9244512573436454,0.9244512573436454,0.9244512573436454,0.9244512573436454,0.9244512573436454,0.9244512573436454,0.9244512573436454,0.9244512573436454,0.9244512573436454,0.8930615236361822,0.8930615236361822,0.8930615236361822,0.8930615236361822,0.8930615236361822,0.8930615236361822,0.8930615236361822,0.8930615236361822,0.8930615236361822,0.8930615236361822
47,OVO,0.01988676,0.0032465048,0.016537217,-0.0072827693,-0.06257652,0.011260219,-0.04078906,0.10676323,OVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9614205926656723,0.9614205926656723,0.9614205926656723,0.9614205926656723,0.9614205926656723,0.9614205926656723,0.9614205926656723,0.9614205926656723,0.9614205926656723,0.9614205926656723,0.9897551983594894,0.9897551983594894,0.9897551983594894,0.9897551983594894,0.9897551983594894,0.9897551983594894,0.9897551983594894,0.9897551983594894,0.9897551983594894,0.9897551983594894
48,Gopay,0.01988676,0.0032465048,0.016537217,-0.0072827693,-0.06257652,0.011260219,-0.04078906,0.10676323,Gopay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8933843771616617,0.8933843771616617,0.8933843771616617,0.8933843771616617,0.8933843771616617,0.8933843771616617,0.8933843771616617,0.8933843771616617,0.8933843771616617,0.8933843771616617,0.886830747127533,0.886830747127533,0.886830747127533,0.886830747127533,0.886830747127533,0.886830747127533,0.886830747127533,0.886830747127533,0.886830747127533,0.886830747127533
49,LinkAja,0.03411139,0.009001642,-0.0308575,0.020816384,-0.044535853,0.029306646,-0.048864305,0.068272874,LinkAja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9461402495702108,0.9461402495702108,0.9461402495702108,0.9461402495702108,0.9461402495702108,0.9461402495702108,0.9461402495702108,0.9461402495702108,0.9461402495702108,0.9461402495702108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,SeaBank,0.03411139,0.009001642,-0.0308575,0.020816384,-0.044535853,0.029306646,-0.048864305,0.068272874,SeaBank,0.9800411462783813,0.9800411462783813,0.9800411462783813,0.9800411462783813,0.9800411462783813,0.9800411462783813,0.9800411462783813,0.9800411462783813,0.9800411462783813,0.9800411462783813,0.9779993494351705,0.9779993494351705,0.9779993494351705,0.9779993494351705,0.9779993494351705,0.9779993494351705,0.9779993494351705,0.9779993494351705,0.9779993494351705,0.9779993494351705,0.9375370383262634,0.9375370383262634,0.9375370383262634,0.9375370383262634,0.9375370383262634,0.9375370383262634,0.9375370383262634,0.9375370383262634,0.9375370383262634,0.9375370383262634
51,Bank Jago,0.03411139,0.009001642,-0.0308575,0.020816384,-0.044535853,0.029306646,-0.048864305,0.068272874,Bank Jago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Flip,0.03411139,0.009001642,-0.0308575,0.020816384,-0.044535853,0.029306646,-0.048864305,0.068272874,Flip,0.996029257774353,0.996029257774353,0.996029257774353,0.996029257774353,0.996029257774353,0.996029257774353,0.996029257774353,0.996029257774353,0.996029257774353,0.996029257774353,0.9631374490027335,0.9631374490027335,0.9631374490027335,0.9631374490027335,0.9631374490027335,0.9631374490027335,0.9631374490027335,0.9631374490027335,0.9631374490027335,0.9631374490027335,0.8955183765467476,0.8955183765467476,0.8955183765467476,0.8955183765467476,0.8955183765467476,0.8955183765467476,0.8955183765467476,0.8955183765467476,0.8955183765467476,0.8955183765467476
53,Gojek,-0.4056502,0.22157186,0.5337545,-1.0722262,-0.9638462,-0.29208937,0.25193244,-0.09207821,Gojek,0.8752003411451975,0.8752003411451975,0.8752003411451975,0.8752003411451975,0.8752003411451975,0.8752003411451975,0.8752003411451975,0.8752003411451975,0.8752003411451975,0.8752003411451975,0.9477337698141733,0.9477337698141733,0.9477337698141733,0.9477337698141733,0.9477337698141733,0.9477337698141733,0.9477337698141733,0.9477337698141733,0.9477337698141733,0.9477337698141733,0.9075524932459781,0.9075524932459781,0.9075524932459781,0.9075524932459781,0.9075524932459781,0.9075524932459781,0.9075524932459781,0.9075524932459781,0.9075524932459781,0.9075524932459781
54,Traveloka,-0.021952808,0.039698783,0.05315187,-0.028509501,-0.058198642,-0.035913624,-0.007182963,0.08854147,Traveloka,0.8548186123371124,0.8548186123371124,0.8548186123371124,0.8548186123371124,0.8548186123371124,0.8548186123371124,0.8548186123371124,0.8548186123371124,0.8548186123371124,0.8548186123371124,0.9111407037292208,0.9111407037292208,0.9111407037292208,0.9111407037292208,0.9111407037292208,0.9111407037292208,0.9111407037292208,0.9111407037292208,0.9111407037292208,0.9111407037292208,0.9212331991929275,0.9212331991929275,0.9212331991929275,0.9212331991929275,0.9212331991929275,0.9212331991929275,0.9212331991929275,0.9212331991929275,0.9212331991929275,0.9212331991929275
55,Tiket.com,0.026122656,0.009437917,-0.024486914,0.04313985,-0.018588237,0.007270634,-0.042042788,0.084715076,Tiket.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974520206451416,0.9974520206451416,0.9974520206451416,0.9974520206451416,0.9974520206451416,0.9974520206451416,0.9974520206451416,0.9974520206451416,0.9974520206451416,0.9974520206451416
56,Lion Air,0.026122656,0.009437917,-0.024486914,0.04313985,-0.018588237,0.007270634,-0.042042788,0.084715076,Lion Air,0.975919097661972,0.975919097661972,0.975919097661972,0.975919097661972,0.975919097661972,0.975919097661972,0.975919097661972,0.975919097661972,0.975919097661972,0.975919097661972,0.9971630664972159,0.9971630664972159,0.9971630664972159,0.9971630664972159,0.9971630664972159,0.9971630664972159,0.9971630664972159,0.9971630664972159,0.9971630664972159,0.9971630664972159,0.9983780384063721,0.9983780384063721,0.9983780384063721,0.9983780384063721,0.9983780384063721,0.9983780384063721,0.9983780384063721,0.9983780384063721,0.9983780384063721,0.9983780384063721
57,Garuda Indonesia,0.026049685,0.00972826,-0.024619514,0.042777695,-0.018769272,0.0072303116,-0.041928954,0.0843903,Garuda Indonesia,0.8661248492343085,0.8661248492343085,0.8661248492343085,0.8661248492343085,0.8661248492343085,0.8661248492343085,0.8661248492343085,0.8661248492343085,0.8661248492343085,0.8661248492343085,0.949340353932297,0.949340353932297,0.949340353932297,0.949340353932297,0.949340353932297,0.949340353932297,0.949340353932297,0.949340353932297,0.949340353932297,0.949340353932297,0.8520813318698303,0.8520813318698303,0.8520813318698303,0.8520813318698303,0.8520813318698303,0.8520813318698303,0.8520813318698303,0.8520813318698303,0.8520813318698303,0.8520813318698303
58,J&T Express,0.026122656,0.009437917,-0.024486914,0.04313985,-0.018588237,0.007270634,-0.042042788,0.084715076,J&T Express,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9198946014363715,0.9198946014363715,0.9198946014363715,0.9198946014363715,0.9198946014363715,0.9198946014363715,0.9198946014363715,0.9198946014363715,0.9198946014363715,0.9198946014363715,0.9386779392087782,0.9386779392087782,0.9386779392087782,0.9386779392087782,0.9386779392087782,0.9386779392087782,0.9386779392087782,0.9386779392087782,0.9386779392087782,0.9386779392087782
59,SiCepat,0.026122656,0.009437917,-0.024486914,0.04313985,-0.018588237,0.007270634,-0.042042788,0.084715076,SiCepat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977951507414541,0.977951507414541,0.977951507414541,0.977951507414541,0.977951507414541,0.977951507414541,0.977951507414541,0.977951507414541,0.977951507414541,0.977951507414541,0.9770124753316244,0.9770124753316244,0.9770124753316244,0.9770124753316244,0.9770124753316244,0.9770124753316244,0.9770124753316244,0.9770124753316244,0.9770124753316244,0.9770124753316244
60,Anteraja,0.026122656,0.009437917,-0.024486914,0.04313985,-0.018588237,0.007270634,-0.042042788,0.084715076,Anteraja,0.9872547388076782,0.9872547388076782,0.9872547388076782,0.9872547388076782,0.9872547388076782,0.9872547388076782,0.9872547388076782,0.9872547388076782,0.9872547388076782,0.9872547388076782,0.9822664260864258,0.9822664260864258,0.9822664260864258,0.9822664260864258,0.9822664260864258,0.9822664260864258,0.9822664260864258,0.9822664260864258,0.9822664260864258,0.9822664260864258,0.9708364009857178,0.9708364009857178,0.9708364009857178,0.9708364009857178,0.9708364009857178,0.9708364009857178,0.9708364009857178,0.9708364009857178,0.9708364009857178,0.9708364009857178
61,Pos Indonesia,0.026122656,0.009437917,-0.024486914,0.04313985,-0.018588237,0.007270634,-0.042042788,0.084715076,Pos Indonesia,0.8316628038883209,0.8316628038883209,0.8316628038883209,0.8316628038883209,0.8316628038883209,0.8316628038883209,0.8316628038883209,0.8316628038883209,0.8316628038883209,0.8316628038883209,0.9766388129680714,0.9766388129680714,0.9766388129680714,0.9766388129680714,0.9766388129680714,0.9766388129680714,0.9766388129680714,0.9766388129680714,0.9766388129680714,0.9766388129680714,0.8555303100616701,0.8555303100616701,0.8555303100616701,0.8555303100616701,0.8555303100616701,0.8555303100616701,0.8555303100616701,0.8555303100616701,0.8555303100616701,0.8555303100616701
62,Erigo,0.0115213115,0.00301864,0.053278517,-0.09745083,-0.07841122,0.018026127,-0.02100155,0.10356584,Erigo,0.9402707900319781,0.9402707900319781,0.9402707900319781,0.9402707900319781,0.9402707900319781,0.9402707900319781,0.9402707900319781,0.9402707900319781,0.9402707900319781,0.9402707900319781,0.9798586351030013,0.9798586351030013,0.9798586351030013,0.9798586351030013,0.9798586351030013,0.9798586351030013,0.9798586351030013,0.9798586351030013,0.9798586351030013,0.9798586351030013,0.8906836410363516,0.8906836410363516,0.8906836410363516,0.8906836410363516,0.8906836410363516,0.8906836410363516,0.8906836410363516,0.8906836410363516,0.8906836410363516,0.8906836410363516
63,3Second,0.0115213115,0.00301864,0.053278517,-0.09745083,-0.07841122,0.018026127,-0.02100155,0.10356584,3Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9612996876239777,0.9612996876239777,0.9612996876239777,0.9612996876239777,0.9612996876239777,0.9612996876239777,0.9612996876239777,0.9612996876239777,0.9612996876239777,0.9612996876239777,0.9534574701235845,0.9534574701235845,0.9534574701235845,0.9534574701235845,0.9534574701235845,0.9534574701235845,0.9534574701235845,0.9534574701235845,0.9534574701235845,0.9534574701235845
64,Hammer,0.0115213115,0.00301864,0.053278517,-0.09745083,-0.07841122,0.018026127,-0.02100155,0.10356584,Hammer,0.814870148897171,0.814870148897171,0.814870148897171,0.814870148897171,0.814870148897171,0.814870148897171,0.814870148897171,0.814870148897171,0.814870148897171,0.814870148897171,0.937122760655044,0.937122760655044,0.937122760655044,0.937122760655044,0.937122760655044,0.937122760655044,0.937122760655044,0.937122760655044,0.937122760655044,0.937122760655044,0.9403990909110668,0.9403990909110668,0.9403990909110668,0.9403990909110668,0.9403990909110668,0.9403990909110668,0.9403990909110668,0.9403990909110668,0.9403990909110668,0.9403990909110668
65,Lois Indonesia,0.0115213115,0.00301864,0.053278517,-0.09745083,-0.07841122,0.018026127,-0.02100155,0.10356584,Lois Indonesia,0.7820788025856018,0.7820788025856018,0.7820788025856018,0.7820788025856018,0.7820788025856018,0.7820788025856018,0.7820788025856018,0.7820788025856018,0.7820788025856018,0.7820788025856018,0.9660706520080566,0.9660706520080566,0.9660706520080566,0.9660706520080566,0.9660706520080566,0.9660706520080566,0.9660706520080566,0.9660706520080566,0.9660706520080566,0.9660706520080566,0.9935716688632965,0.9935716688632965,0.9935716688632965,0.9935716688632965,0.9935716688632965,0.9935716688632965,0.9935716688632965,0.9935716688632965,0.9935716688632965,0.9935716688632965
66,The Executive,0.0115213115,0.00301864,0.053278517,-0.09745083,-0.07841122,0.018026127,-0.02100155,0.10356584,The Executive,0.825424482425054,0.825424482425054,0.825424482425054,0.825424482425054,0.825424482425054,0.825424482425054,0.825424482425054,0.825424482425054,0.825424482425054,0.825424482425054,0.9653075746127537,0.9653075746127537,0.9653075746127537,0.9653075746127537,0.9653075746127537,0.9653075746127537,0.9653075746127537,0.9653075746127537,0.9653075746127537,0.9653075746127537,0.9280262368696707,0.9280262368696707,0.9280262368696707,0.9280262368696707,0.9280262368696707,0.9280262368696707,0.9280262368696707,0.9280262368696707,0.9280262368696707,0.9280262368696707
67,Brodo,0.0115213115,0.00301864,0.053278517,-0.09745083,-0.07841122,0.018026127,-0.02100155,0.10356584,Brodo,0.7722682356834412,0.7722682356834412,0.7722682356834412,0.7722682356834412,0.7722682356834412,0.7722682356834412,0.7722682356834412,0.7722682356834412,0.7722682356834412,0.7722682356834412,0.9057190835475921,0.9057190835475921,0.9057190835475921,0.9057190835475921,0.9057190835475921,0.9057190835475921,0.9057190835475921,0.9057190835475921,0.9057190835475921,0.9057190835475921,0.9316849549611409,0.9316849549611409,0.9316849549611409,0.9316849549611409,0.9316849549611409,0.9316849549611409,0.9316849549611409,0.9316849549611409,0.9316849549611409,0.9316849549611409
68,Geoff Max,0.0115213115,0.00301864,0.053278517,-0.09745083,-0.07841122,0.018026127,-0.02100155,0.10356584,Geoff Max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9503553435206413,0.9503553435206413,0.9503553435206413,0.9503553435206413,0.9503553435206413,0.9503553435206413,0.9503553435206413,0.9503553435206413,0.9503553435206413,0.9503553435206413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Monstore,0.0115213115,0.00301864,0.053278517,-0.09745083,-0.07841122,0.018026127,-0.02100155,0.10356584,Monstore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961596926053365,0.9961596926053365,0.9961596926053365,0.9961596926053365,0.9961596926053365,0.9961596926053365,0.9961596926053365,0.9961596926053365,0.9961596926053365,0.9961596926053365,0.7636330485343933,0.7636330485343933,0.7636330485343933,0.7636330485343933,0.7636330485343933,0.7636330485343933,0.7636330485343933,0.7636330485343933,0.7636330485343933,0.7636330485343933
70,Damn! I Love Indonesia,0.0115213115,0.00301864,0.053278517,-0.09745083,-0.07841122,0.018026127,-0.02100155,0.10356584,Damn! I Love Indonesia,0.8389800361224583,0.8389800361224583,0.8389800361224583,0.8389800361224583,0.8389800361224583,0.8389800361224583,0.8389800361224583,0.8389800361224583,0.8389800361224583,0.8389800361224583,0.9121734850546893,0.9121734850546893,0.9121734850546893,0.9121734850546893,0.9121734850546893,0.9121734850546893,0.9121734850546893,0.9121734850546893,0.9121734850546893,0.9121734850546893,0.8843490222487786,0.8843490222487786,0.8843490222487786,0.8843490222487786,0.8843490222487786,0.8843490222487786,0.8843490222487786,0.8843490222487786,0.8843490222487786,0.8843490222487786
71,Cottonology,0.0115213115,0.00301864,0.053278517,-0.09745083,-0.07841122,0.018026127,-0.02100155,0.10356584,Cottonology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Advan,0.02223998,-0.012201196,-0.014638491,0.025490325,-0.03302354,0.019891035,-0.037660424,0.072462805,Advan,0.9426293969154358,0.9426293969154358,0.9426293969154358,0.9426293969154358,0.9426293969154358,0.9426293969154358,0.9426293969154358,0.9426293969154358,0.9426293969154358,0.9426293969154358,0.9485948883570158,0.9485948883570158,0.9485948883570158,0.9485948883570158,0.9485948883570158,0.9485948883570158,0.9485948883570158,0.9485948883570158,0.9485948883570158,0.9485948883570158,0.9032812665919868,0.9032812665919868,0.9032812665919868,0.9032812665919868,0.9032812665919868,0.9032812665919868,0.9032812665919868,0.9032812665919868,0.9032812665919868,0.9032812665919868
73,Axioo,0.02223998,-0.012201196,-0.014638491,0.025490325,-0.03302354,0.019891035,-0.037660424,0.072462805,Axioo,0.8330688774585724,0.8330688774585724,0.8330688774585724,0.8330688774585724,0.8330688774585724,0.8330688774585724,0.8330688774585724,0.8330688774585724,0.8330688774585724,0.8330688774585724,0.8849236102480638,0.8849236102480638,0.8849236102480638,0.8849236102480638,0.8849236102480638,0.8849236102480638,0.8849236102480638,0.8849236102480638,0.8849236102480638,0.8849236102480638,0.9184733103764685,0.9184733103764685,0.9184733103764685,0.9184733103764685,0.9184733103764685,0.9184733103764685,0.9184733103764685,0.9184733103764685,0.9184733103764685,0.9184733103764685
74,Polytron,0.02223998,-0.012201196,-0.014638491,0.025490325,-0.03302354,0.019891035,-0.037660424,0.072462805,Polytron,0.8495953679084778,0.8495953679084778,0.8495953679084778,0.8495953679084778,0.8495953679084778,0.8495953679084778,0.8495953679084778,0.8495953679084778,0.8495953679084778,0.8495953679084778,0.9355736009395905,0.9355736009395905,0.9355736009395905,0.9355736009395905,0.9355736009395905,0.9355736009395905,0.9355736009395905,0.9355736009395905,0.9355736009395905,0.9355736009395905,0.9236935161881976,0.9236935161881976,0.9236935161881976,0.9236935161881976,0.9236935161881976,0.9236935161881976,0.9236935161881976,0.9236935161881976,0.9236935161881976,0.9236935161881976
75,Evercoss,0.02223998,-0.012201196,-0.014638491,0.025490325,-0.03302354,0.019891035,-0.037660424,0.072462805,Evercoss,0.7853940427303314,0.7853940427303314,0.7853940427303314,0.7853940427303314,0.7853940427303314,0.7853940427303314,0.7853940427303314,0.7853940427303314,0.7853940427303314,0.7853940427303314,0.9443675102768364,0.9443675102768364,0.9443675102768364,0.9443675102768364,0.9443675102768364,0.9443675102768364,0.9443675102768364,0.9443675102768364,0.9443675102768364,0.9443675102768364,0.8989380200703939,0.8989380200703939,0.8989380200703939,0.8989380200703939,0.8989380200703939,0.8989380200703939,0.8989380200703939,0.8989380200703939,0.8989380200703939,0.8989380200703939
76,Zyrex,0.02223998,-0.012201196,-0.014638491,0.025490325,-0.03302354,0.019891035,-0.037660424,0.072462805,Zyrex,0.9863067666689554,0.9863067666689554,0.9863067666689554,0.9863067666689554,0.9863067666689554,0.9863067666689554,0.9863067666689554,0.9863067666689554,0.9863067666689554,0.9863067666689554,0.9428840465843678,0.9428840465843678,0.9428840465843678,0.9428840465843678,0.9428840465843678,0.9428840465843678,0.9428840465843678,0.9428840465843678,0.9428840465843678,0.9428840465843678,0.9772217571735382,0.9772217571735382,0.9772217571735382,0.9772217571735382,0.9772217571735382,0.9772217571735382,0.9772217571735382,0.9772217571735382,0.9772217571735382,0.9772217571735382
77,Smartfren,0.031102547,-0.0074085835,-0.021771733,0.018073382,-0.043274075,0.02748463,-0.04437728,0.074698865,Smartfren,0.7707845270633698,0.7707845270633698,0.7707845270633698,0.7707845270633698,0.7707845270633698,0.7707845270633698,0.7707845270633698,0.7707845270633698,0.7707845270633698,0.7707845270633698,0.9815434575080871,0.9815434575080871,0.9815434575080871,0.9815434575080871,0.9815434575080871,0.9815434575080871,0.9815434575080871,0.9815434575080871,0.9815434575080871,0.9815434575080871,0.9097521139515771,0.9097521139515771,0.9097521139515771,0.9097521139515771,0.9097521139515771,0.9097521139515771,0.9097521139515771,0.9097521139515771,0.9097521139515771,0.9097521139515771
78,MyRepublic Indonesia,0.031102547,-0.0074085835,-0.021771733,0.018073382,-0.043274075,0.02748463,-0.04437728,0.074698865,MyRepublic Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979853888352712,0.979853888352712,0.979853888352712,0.979853888352712,0.979853888352712,0.979853888352712,0.979853888352712,0.979853888352712,0.979853888352712,0.979853888352712,0.7264289855957031,0.7264289855957031,0.7264289855957031,0.7264289855957031,0.7264289855957031,0.7264289855957031,0.7264289855957031,0.7264289855957031,0.7264289855957031,0.7264289855957031
79,Biznet,0.038488206,-0.01491545,-0.02304627,0.020165283,-0.05071502,0.034051724,-0.05250296,0.09046924,Biznet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9601158797740936,0.9601158797740936,0.9601158797740936,0.9601158797740936,0.9601158797740936,0.9601158797740936,0.9601158797740936,0.9601158797740936,0.9601158797740936,0.9601158797740936,0.7264289855957031,0.7264289855957031,0.7264289855957031,0.7264289855957031,0.7264289855957031,0.7264289855957031,0.7264289855957031,0.7264289855957031,0.7264289855957031,0.7264289855957031
80,IndiHome,-1.0870494,1.6904784,1.1146778,-0.44495535,-0.39433172,-1.3503977,0.11857084,0.706332,IndiHome,0.9878178437550863,0.9878178437550863,0.9878178437550863,0.9878178437550863,0.9878178437550863,0.9878178437550863,0.9878178437550863,0.9878178437550863,0.9878178437550863,0.9878178437550863,0.9172032380526045,0.9172032380526045,0.9172032380526045,0.9172032380526045,0.9172032380526045,0.9172032380526045,0.9172032380526045,0.9172032380526045,0.9172032380526045,0.9172032380526045,0.9254461059203515,0.9254461059203515,0.9254461059203515,0.9254461059203515,0.9254461059203515,0.9254461059203515,0.9254461059203515,0.9254461059203515,0.9254461059203515,0.9254461059203515
81,Bank BCA,-0.012961628,0.14023992,0.12913394,-0.21836746,-0.08999537,0.04598185,0.15441485,0.06807047,Bank BCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924413444565945,0.9924413444565945,0.9924413444565945,0.9924413444565945,0.9924413444565945,0.9924413444565945,0.9924413444565945,0.9924413444565945,0.9924413444565945,0.9924413444565945,0.9427959521611532,0.9427959521611532,0.9427959521611532,0.9427959521611532,0.9427959521611532,0.9427959521611532,0.9427959521611532,0.9427959521611532,0.9427959521611532,0.9427959521611532
82,Bank Mandiri,-0.012961628,0.14023992,0.12913394,-0.21836746,-0.08999537,0.04598185,0.15441485,0.06807047,Bank Mandiri,0.9984866380691528,0.9984866380691528,0.9984866380691528,0.9984866380691528,0.9984866380691528,0.9984866380691528,0.9984866380691528,0.9984866380691528,0.9984866380691528,0.9984866380691528,0.9684213429064183,0.9684213429064183,0.9684213429064183,0.9684213429064183,0.9684213429064183,0.9684213429064183,0.9684213429064183,0.9684213429064183,0.9684213429064183,0.9684213429064183,0.9233015076867466,0.9233015076867466,0.9233015076867466,0.9233015076867466,0.9233015076867466,0.9233015076867466,0.9233015076867466,0.9233015076867466,0.9233015076867466,0.9233015076867466
83,BRI,0.048043005,-0.0243043,-0.021565184,0.036334574,-0.04585464,0.03725635,-0.062894545,0.1143008,BRI,0.9886747002601624,0.9886747002601624,0.9886747002601624,0.9886747002601624,0.9886747002601624,0.9886747002601624,0.9886747002601624,0.9886747002601624,0.9886747002601624,0.9886747002601624,0.9337928120046854,0.9337928120046854,0.9337928120046854,0.9337928120046854,0.9337928120046854,0.9337928120046854,0.9337928120046854,0.9337928120046854,0.9337928120046854,0.9337928120046854,0.8696514851642105,0.8696514851642105,0.8696514851642105,0.8696514851642105,0.8696514851642105,0.8696514851642105,0.8696514851642105,0.8696514851642105,0.8696514851642105,0.8696514851642105
84,BNI,0.014474645,-0.003051294,0.005603466,0.0034420579,-0.031748377,0.0077115856,-0.025998354,0.06803918,BNI,0.9845494031906128,0.9845494031906128,0.9845494031906128,0.9845494031906128,0.9845494031906128,0.9845494031906128,0.9845494031906128,0.9845494031906128,0.9845494031906128,0.9845494031906128,0.9525213618027536,0.9525213618027536,0.9525213618027536,0.9525213618027536,0.9525213618027536,0.9525213618027536,0.9525213618027536,0.9525213618027536,0.9525213618027536,0.9525213618027536,0.8915240036116706,0.8915240036116706,0.8915240036116706,0.8915240036116706,0.8915240036116706,0.8915240036116706,0.8915240036116706,0.8915240036116706,0.8915240036116706,0.8915240036116706
85,BTN,0.014474645,-0.003051294,0.005603466,0.0034420579,-0.031748377,0.0077115856,-0.025998354,0.06803918,BTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9501422345638275,0.9501422345638275,0.9501422345638275,0.9501422345638275,0.9501422345638275,0.9501422345638275,0.9501422345638275,0.9501422345638275,0.9501422345638275,0.9501422345638275,0.8477155612065241,0.8477155612065241,0.8477155612065241,0.8477155612065241,0.8477155612065241,0.8477155612065241,0.8477155612065241,0.8477155612065241,0.8477155612065241,0.8477155612065241
86,Asuransi Astra,0.014474645,-0.003051294,0.005603466,0.0034420579,-0.031748377,0.0077115856,-0.025998354,0.06803918,Asuransi Astra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95080627539219,0.95080627539219,0.95080627539219,0.95080627539219,0.95080627539219,0.95080627539219,0.95080627539219,0.95080627539219,0.95080627539219,0.95080627539219,0.5053279995918274,0.5053279995918274,0.5053279995918274,0.5053279995918274,0.5053279995918274,0.5053279995918274,0.5053279995918274,0.5053279995918274,0.5053279995918274,0.5053279995918274
