influencer,influencer_topic_num,influencer_topic_name,influencer_positive,influencer_neutral,influencer_negative
Cinta Laura,14,"sandy, mangkualam, ivar",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,15,"dinda, hauw, mbayang",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,16,"halilintar, atta, diperankan",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,17,"epic, traveloka, promo",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,18,"evercoss, smartphone, kuasai",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,19,"sınıfta, el, dersi",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,20,"indra, bekti, felicya",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,21,"tingting, ayu, depok",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,22,"evercoss, cross, terusmenerus",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,23,"aqua, palestina, pet",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,24,"wardah, kosmetik, halal",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,25,"lion, air, plane",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,26,"garuda, pokemon, timnas",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,27,"erigo, 3second, legend",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,28,"atta, halilintar, saleha",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,29,"lelah, sarangbeo_o, sukaestehpanas",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,30,"tingting, ayu, depok",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,31,"febian, rizky, allobank",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,32,"donna, harun, pardede",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,33,"hidupmu, hutan, memimpin",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,34,"prilly, latuconsina, omara",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,35,"hammer, hammer_brand, sarinah",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,36,"aprilia, manganang, lakilaki",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,37,"diye, dersi, gibi",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,38,"jouska, bir, women",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,39,"gitasav, alya, nurshabrina",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,40,"greenlight, herr, 3secondjourney",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,41,"hammer, cp082187283143, tlpsmswa",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,42,"diskartes, andhika, domani",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,43,"executive, gounder, hood",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,44,"bn, rinso, rosin",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,45,"hammer, menteri, mallofindonesia",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,46,"popmart, jastip, seratus",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,47,"mie, sedaap, siwon",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,48,"bau, gua, fellexandro",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,49,"anthony, ginting, sinisuka",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,50,"anindya, kusuma, putri",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,51,"کا, amalee, irfan",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,52,"atta, ameena, halilintar",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,53,"anthony, ginting, defeating",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,54,"diskartes, andhika, shopeepay",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,55,"agustinus, wibowo, nol",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,56,"hammer, hammer_brand, mallofindonesia",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,57,"epic, traveloka, spesial",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,58,"lion, air, jet",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,59,"gojek, adl, ecosystem",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,60,"gua, uda, luka",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,61,"fellexandro, saham, pajak",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,62,"yasa, singgih, bagusbagus",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,63,"angelina, vidi, bening",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,64,"sekar, rara, jaga",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,65,"amalee, irfan, hapsah",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,66,"su, da, zelena",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,67,"greysia, polii, medallistas",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,68,"nana, koot, kedo",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,69,"cat, garuda, morgan",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,70,"2025, emanuelle, 04",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,71,"keisya, pre, chef",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,72,"max, 737800, crashed",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,73,"nikel, dana, musk",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,74,"najelaa, shihab, membaca",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,75,"lion, air, jet",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,76,"jampt, express, jntexpressid",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,77,"cushion, artis, indihome",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,78,"pos, lontong, diler",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,79,"dana, nctsmtown_dream, eksplor",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,80,"lazada, etawaku, hisense",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,81,"epic, pengumuman, xperience",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,82,"bus, tanyakanrl, starfess",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,83,"posindonesia, seo, pos",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,84,"somethinc, gelap, lusi",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,85,"samsungid, aiunderstandsyou, itsgalaxys25",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,86,"garuda, dinobatkan, surveinya",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,87,"executive, nutrifood, fill",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,88,"hammer, 3second, equatorial",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,89,"ayla, dimitri, ghassani",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,90,"melati, wijsen, youth",0.9482569777303271,0.9447268514256728,0.9354395985603332
Cinta Laura,91,"melati, wijsen, desa",0.9482569777303271,0.9447268514256728,0.9354395985603332
Felicya Angelista,-1,"brand, indonesia, the",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,0,"brand, indonesia, the",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,1,"hammerifw, fashion, hammer",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,2,"koot, nana, vindy",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,3,"bank, mandiri, wacoal",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,4,"tamara, que, angel",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,5,"ariel, noah, luna",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,6,"tasya, kamila, alexa",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,7,"arnold, chef, america",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,8,"fypviraltwitter, fypシviral, shopeehaul",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,9,"wahyu, nayaka, julukan",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,10,"sdt, sdm, hermawan",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,11,"combipharid, liliyana, natsir",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,12,"sandy, mangkualam, rauf",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,13,"yumi, kwandy, kinsky",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,14,"sandy, mangkualam, ivar",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,15,"dinda, hauw, mbayang",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,16,"halilintar, atta, diperankan",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,17,"epic, traveloka, promo",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,18,"evercoss, smartphone, kuasai",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,19,"sınıfta, el, dersi",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,20,"indra, bekti, felicya",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,21,"tingting, ayu, depok",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,22,"evercoss, cross, terusmenerus",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,23,"aqua, palestina, pet",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,24,"wardah, kosmetik, halal",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,25,"lion, air, plane",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,26,"garuda, pokemon, timnas",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,27,"erigo, 3second, legend",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,28,"atta, halilintar, saleha",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,29,"lelah, sarangbeo_o, sukaestehpanas",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,30,"tingting, ayu, depok",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,31,"febian, rizky, allobank",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,32,"donna, harun, pardede",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,33,"hidupmu, hutan, memimpin",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,34,"prilly, latuconsina, omara",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,35,"hammer, hammer_brand, sarinah",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,36,"aprilia, manganang, lakilaki",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,37,"diye, dersi, gibi",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,38,"jouska, bir, women",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,39,"gitasav, alya, nurshabrina",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,40,"greenlight, herr, 3secondjourney",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,41,"hammer, cp082187283143, tlpsmswa",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,42,"diskartes, andhika, domani",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,43,"executive, gounder, hood",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,44,"bn, rinso, rosin",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,45,"hammer, menteri, mallofindonesia",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,46,"popmart, jastip, seratus",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,47,"mie, sedaap, siwon",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,48,"bau, gua, fellexandro",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,49,"anthony, ginting, sinisuka",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,50,"anindya, kusuma, putri",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,51,"کا, amalee, irfan",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,52,"atta, ameena, halilintar",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,53,"anthony, ginting, defeating",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,54,"diskartes, andhika, shopeepay",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,55,"agustinus, wibowo, nol",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,56,"hammer, hammer_brand, mallofindonesia",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,57,"epic, traveloka, spesial",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,58,"lion, air, jet",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,59,"gojek, adl, ecosystem",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,60,"gua, uda, luka",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,61,"fellexandro, saham, pajak",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,62,"yasa, singgih, bagusbagus",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,63,"angelina, vidi, bening",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,64,"sekar, rara, jaga",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,65,"amalee, irfan, hapsah",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,66,"su, da, zelena",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,67,"greysia, polii, medallistas",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,68,"nana, koot, kedo",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,69,"cat, garuda, morgan",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,70,"2025, emanuelle, 04",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,71,"keisya, pre, chef",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,72,"max, 737800, crashed",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,73,"nikel, dana, musk",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,74,"najelaa, shihab, membaca",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,75,"lion, air, jet",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,76,"jampt, express, jntexpressid",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,77,"cushion, artis, indihome",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,78,"pos, lontong, diler",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,79,"dana, nctsmtown_dream, eksplor",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,80,"lazada, etawaku, hisense",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,81,"epic, pengumuman, xperience",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,82,"bus, tanyakanrl, starfess",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,83,"posindonesia, seo, pos",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,84,"somethinc, gelap, lusi",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,85,"samsungid, aiunderstandsyou, itsgalaxys25",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,86,"garuda, dinobatkan, surveinya",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,87,"executive, nutrifood, fill",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,88,"hammer, 3second, equatorial",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,89,"ayla, dimitri, ghassani",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,90,"melati, wijsen, youth",0.9117068475798557,0.9591132124950146,0.0
Felicya Angelista,91,"melati, wijsen, desa",0.9117068475798557,0.9591132124950146,0.0
Indra Bekti,-1,"brand, indonesia, the",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,0,"brand, indonesia, the",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,1,"hammerifw, fashion, hammer",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,2,"koot, nana, vindy",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,3,"bank, mandiri, wacoal",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,4,"tamara, que, angel",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,5,"ariel, noah, luna",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,6,"tasya, kamila, alexa",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,7,"arnold, chef, america",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,8,"fypviraltwitter, fypシviral, shopeehaul",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,9,"wahyu, nayaka, julukan",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,10,"sdt, sdm, hermawan",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,11,"combipharid, liliyana, natsir",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,12,"sandy, mangkualam, rauf",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,13,"yumi, kwandy, kinsky",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,14,"sandy, mangkualam, ivar",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,15,"dinda, hauw, mbayang",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,16,"halilintar, atta, diperankan",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,17,"epic, traveloka, promo",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,18,"evercoss, smartphone, kuasai",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,19,"sınıfta, el, dersi",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,20,"indra, bekti, felicya",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,21,"tingting, ayu, depok",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,22,"evercoss, cross, terusmenerus",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,23,"aqua, palestina, pet",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,24,"wardah, kosmetik, halal",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,25,"lion, air, plane",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,26,"garuda, pokemon, timnas",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,27,"erigo, 3second, legend",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,28,"atta, halilintar, saleha",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,29,"lelah, sarangbeo_o, sukaestehpanas",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,30,"tingting, ayu, depok",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,31,"febian, rizky, allobank",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,32,"donna, harun, pardede",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,33,"hidupmu, hutan, memimpin",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,34,"prilly, latuconsina, omara",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,35,"hammer, hammer_brand, sarinah",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,36,"aprilia, manganang, lakilaki",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,37,"diye, dersi, gibi",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,38,"jouska, bir, women",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,39,"gitasav, alya, nurshabrina",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,40,"greenlight, herr, 3secondjourney",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,41,"hammer, cp082187283143, tlpsmswa",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,42,"diskartes, andhika, domani",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,43,"executive, gounder, hood",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,44,"bn, rinso, rosin",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,45,"hammer, menteri, mallofindonesia",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,46,"popmart, jastip, seratus",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,47,"mie, sedaap, siwon",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,48,"bau, gua, fellexandro",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,49,"anthony, ginting, sinisuka",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,50,"anindya, kusuma, putri",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,51,"کا, amalee, irfan",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,52,"atta, ameena, halilintar",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,53,"anthony, ginting, defeating",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,54,"diskartes, andhika, shopeepay",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,55,"agustinus, wibowo, nol",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,56,"hammer, hammer_brand, mallofindonesia",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,57,"epic, traveloka, spesial",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,58,"lion, air, jet",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,59,"gojek, adl, ecosystem",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,60,"gua, uda, luka",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,61,"fellexandro, saham, pajak",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,62,"yasa, singgih, bagusbagus",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,63,"angelina, vidi, bening",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,64,"sekar, rara, jaga",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,65,"amalee, irfan, hapsah",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,66,"su, da, zelena",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,67,"greysia, polii, medallistas",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,68,"nana, koot, kedo",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,69,"cat, garuda, morgan",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,70,"2025, emanuelle, 04",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,71,"keisya, pre, chef",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,72,"max, 737800, crashed",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,73,"nikel, dana, musk",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,74,"najelaa, shihab, membaca",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,75,"lion, air, jet",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,76,"jampt, express, jntexpressid",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,77,"cushion, artis, indihome",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,78,"pos, lontong, diler",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,79,"dana, nctsmtown_dream, eksplor",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,80,"lazada, etawaku, hisense",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,81,"epic, pengumuman, xperience",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,82,"bus, tanyakanrl, starfess",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,83,"posindonesia, seo, pos",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,84,"somethinc, gelap, lusi",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,85,"samsungid, aiunderstandsyou, itsgalaxys25",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,86,"garuda, dinobatkan, surveinya",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,87,"executive, nutrifood, fill",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,88,"hammer, 3second, equatorial",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,89,"ayla, dimitri, ghassani",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,90,"melati, wijsen, youth",0.8887849738520961,0.8171044204097527,0.9344068454070524
Indra Bekti,91,"melati, wijsen, desa",0.8887849738520961,0.8171044204097527,0.9344068454070524
Rizky Febian,-1,"brand, indonesia, the",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,0,"brand, indonesia, the",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,1,"hammerifw, fashion, hammer",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,2,"koot, nana, vindy",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,3,"bank, mandiri, wacoal",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,4,"tamara, que, angel",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,5,"ariel, noah, luna",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,6,"tasya, kamila, alexa",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,7,"arnold, chef, america",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,8,"fypviraltwitter, fypシviral, shopeehaul",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,9,"wahyu, nayaka, julukan",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,10,"sdt, sdm, hermawan",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,11,"combipharid, liliyana, natsir",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,12,"sandy, mangkualam, rauf",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,13,"yumi, kwandy, kinsky",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,14,"sandy, mangkualam, ivar",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,15,"dinda, hauw, mbayang",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,16,"halilintar, atta, diperankan",0.9136902002187876,0.802593765138578,0.9104047439716481
Rizky Febian,17,"epic, traveloka, promo",0.9136902002187876,0.802593765138578,0.9104047439716481
