instagram_account,bio,post_id,post_caption,comment,comment_likes
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋","Waaaa keren bgttt lulaaa, so proud of you😍🥳",0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",Awhhhh❤️❤️❤️,1.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",Merah menyala kakak🔥🔥🔥,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",Omgg ga sabaar,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",Antara salfok cakep sama mau ngamok,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",ko penasarannn huaaaa kerennnn!! congratulations sayangku🥹❤️✨,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",finallyy🔥👏,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",😍😍😍😍,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",Apaainii ❤️,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",❤️❤️❤️ bangettt,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",Waaaa penasaran bakal secantik apa wanginya🔥,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",Penasaran bangettt 😍😍,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",AAAAA😍😍😍,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",Sooo Cute 😍,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",CONGRATSS KAAA 🔥,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",arghh lovely ❤️,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",Omg kaaa 🔥❤️,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",CAN’T WAIT EUYYY❤️,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",OMGG?!😍😍 CONGRATULATIONS KAKK🤍,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_017,"The little sparks are back, dancing around the frangipani and blooming like love that’s been patiently waiting. This time, Buttercup introduces a new kind of love. With Talula as our love muse, she will guide you how to love yourself. 💋💋💋",Eleuh eleuh,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_018,"Replica By The Fireplace It's like being hugged by a chilly forest. The smell brings back memories of cold seasons, with the woody fragrance making it feel as if you're wandering through dry woods, embracing the crisp air and the cozy feeling of winter. #fragrance #edp #maisonmargiela",serem banget pohon nya,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_018,"Replica By The Fireplace It's like being hugged by a chilly forest. The smell brings back memories of cold seasons, with the woody fragrance making it feel as if you're wandering through dry woods, embracing the crisp air and the cozy feeling of winter. #fragrance #edp #maisonmargiela",This is one of the best smell I ever experienced 😍😍,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_018,"Replica By The Fireplace It's like being hugged by a chilly forest. The smell brings back memories of cold seasons, with the woody fragrance making it feel as if you're wandering through dry woods, embracing the crisp air and the cozy feeling of winter. #fragrance #edp #maisonmargiela",😍,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_018,"Replica By The Fireplace It's like being hugged by a chilly forest. The smell brings back memories of cold seasons, with the woody fragrance making it feel as if you're wandering through dry woods, embracing the crisp air and the cozy feeling of winter. #fragrance #edp #maisonmargiela","Hika, boleh check dm untuk kerjasama 💕🙏🏻",0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_018,"Replica By The Fireplace It's like being hugged by a chilly forest. The smell brings back memories of cold seasons, with the woody fragrance making it feel as if you're wandering through dry woods, embracing the crisp air and the cozy feeling of winter. #fragrance #edp #maisonmargiela","Yesss wanginya nyaman, and luv ur video 🫶🏻",0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_018,"Replica By The Fireplace It's like being hugged by a chilly forest. The smell brings back memories of cold seasons, with the woody fragrance making it feel as if you're wandering through dry woods, embracing the crisp air and the cozy feeling of winter. #fragrance #edp #maisonmargiela","Warm and cozyy, enakk bangett inii 🥹🔥👌",0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_018,"Replica By The Fireplace It's like being hugged by a chilly forest. The smell brings back memories of cold seasons, with the woody fragrance making it feel as if you're wandering through dry woods, embracing the crisp air and the cozy feeling of winter. #fragrance #edp #maisonmargiela",Loving this too,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_018,"Replica By The Fireplace It's like being hugged by a chilly forest. The smell brings back memories of cold seasons, with the woody fragrance making it feel as if you're wandering through dry woods, embracing the crisp air and the cozy feeling of winter. #fragrance #edp #maisonmargiela",It’s sssooo damnn GOOOODD!!!! 🤌🏻🪵🔥✨,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_019,"Signature lips, my way. Effortless, flattering, and just so me✨ . @yslbeauty @diorbeauty",Plumpy + glossy 😍 cakep,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_019,"Signature lips, my way. Effortless, flattering, and just so me✨ . @yslbeauty @diorbeauty",cakepp bgt lip combonya❤️❤️,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_019,"Signature lips, my way. Effortless, flattering, and just so me✨ . @yslbeauty @diorbeauty",Bagus lohhh😍,1.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_019,"Signature lips, my way. Effortless, flattering, and just so me✨ . @yslbeauty @diorbeauty",Sorry salfok eye makeup cakep amaaaat euy😍,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_020,"I kept this place in my heart for us. But time passed, went there without you and somehow the art still spoke. - finally walked into the memory we never got to make🖼️",😍😍,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_020,"I kept this place in my heart for us. But time passed, went there without you and somehow the art still spoke. - finally walked into the memory we never got to make🖼️",❤️❤️,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_020,"I kept this place in my heart for us. But time passed, went there without you and somehow the art still spoke. - finally walked into the memory we never got to make🖼️",akhirnya kesampaian ke museum yaa kak 😅,0.0
talulandjanie,"Artist 📍Jakarta, 🇮🇩 Perfumes, beauty & traveling✨ Inquiries +62 821-7519-2624 (Atika) 888",post_020,"I kept this place in my heart for us. But time passed, went there without you and somehow the art still spoke. - finally walked into the memory we never got to make🖼️",Ngak ngajak 😒,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,Bagus banget video and contentnya. Terbaik !! Bikin aku terharu and pengen nangis pagi-pagi beb. 😂🥹,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,"Wiiiihhhh keren bangeeeeettt... Congrats ya dear jadi salah satu dari 8 orang yg terpilih, so proud of you sist 🥰🤍",0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,Kakkkk proudddd 🙌😍👏,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,Kerennnnn bangettt,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,Proud of you ibu...selamat 🔥❤️,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,"Keren sekaliiiii , so prouddd❤️",0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,"Sukses terus, Teh.. ❤️",0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,Selamat Dan semangattt mom yosiii! 🔥❤️,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,Kereeeeennn kak ochiiiiii 👏👏,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,Kaa ochieee😍❤️🔥,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,Keren kakkk🔥,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,Congrats kak..kerenn👏👏,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,Keren banget kakak akuuuu ❤️😍,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,Beeeb keren bangeeeet,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,Yeayy”🔥❤️,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,😍😍😍😍,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,Yeaaayyy ka Ociiiii Proud of U 😍😍😍😍,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,Congrats & proud kak 😍,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,KAKA SAYAANG I’M SO PROUD OF YOUU 😍🥹✨,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,🔥🔥😍,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,😍😍😍😍,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,KERENNN BANGETT😍😍😍,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,❤️❤️❤️,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,Semangatt🔥,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,😍😍😍😍😍,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,kereennn bangett euiiiii @yosiiochie,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_021,Introducing to chosen women of MIRACLE RUNAWAY presented by @pondsindonesia Breaking the stigma surrounding women over 30 Join us in celebrating timeless beauty and ageless elegance at Jakarta Fashion Week 2025 from 21-27 October 2024 at Pondok Indah Mall 3 #miraclesrunwayatjfw #jfw2025 #miracleshappen,Congrats Mam @yosiiochie 😍 keren euyy😍🔥,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_022,"Bangga terpilih menjadi 8 muse buat runaway bareng sama @pondsindonesia di panggung @jfwofficial beneran terkejut dan terharu bisa catwalk bareng Dian Sastro, Asti , Suci Idol dan Ayla Dimitri Terima kasih buat semua yang sudah support aku online dan offline Buat 15 wanita hebat lainnya kamu amazing wanita 30 above teruslah berjuang bermimpi #miraclehappen Udah ga tau mau nulis apa lagi pokoke terharu bangga dan makasih banyak 😘😘😘😘",❤️🔥 kerennn sukses trs ya,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_022,"Bangga terpilih menjadi 8 muse buat runaway bareng sama @pondsindonesia di panggung @jfwofficial beneran terkejut dan terharu bisa catwalk bareng Dian Sastro, Asti , Suci Idol dan Ayla Dimitri Terima kasih buat semua yang sudah support aku online dan offline Buat 15 wanita hebat lainnya kamu amazing wanita 30 above teruslah berjuang bermimpi #miraclehappen Udah ga tau mau nulis apa lagi pokoke terharu bangga dan makasih banyak 😘😘😘😘",😍😍😍😍,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_022,"Bangga terpilih menjadi 8 muse buat runaway bareng sama @pondsindonesia di panggung @jfwofficial beneran terkejut dan terharu bisa catwalk bareng Dian Sastro, Asti , Suci Idol dan Ayla Dimitri Terima kasih buat semua yang sudah support aku online dan offline Buat 15 wanita hebat lainnya kamu amazing wanita 30 above teruslah berjuang bermimpi #miraclehappen Udah ga tau mau nulis apa lagi pokoke terharu bangga dan makasih banyak 😘😘😘😘",Keren banget kaa😍😍😍,0.0
yosiiochie,Model #belabestie #wondermamas #fimelafluencer #elorababes #certificatedwhitelabers2 #beyoutygang #purebestie#guelefella,post_022,"Bangga terpilih menjadi 8 muse buat runaway bareng sama @pondsindonesia di panggung @jfwofficial beneran terkejut dan terharu bisa catwalk bareng Dian Sastro, Asti , Suci Idol dan Ayla Dimitri Terima kasih buat semua yang sudah support aku online dan offline Buat 15 wanita hebat lainnya kamu amazing wanita 30 above teruslah berjuang bermimpi #miraclehappen Udah ga tau mau nulis apa lagi pokoke terharu bangga dan makasih banyak 😘😘😘😘",❤️❤️❤️❤️,0.0
