instagram_account,post_id,comment,comment_likes
candyelina_,post_048,😍😍😍,1.0
candyelina_,post_048,"wanna try this, looks so good❤️",1.0
candyelina_,post_048,this looks like a great tea .,1.0
candyelina_,post_048,👍👍👍,1.0
candyelina_,post_048,So cool to view from here,1.0
candyelina_,post_048,👍🏻👍🏻👍🏻,1.0
candyelina_,post_048,Wah boleh dicoba nihh,1.0
candyelina_,post_048,😍😍😍😍,1.0
candyelina_,post_048,I'd love to try this.,1.0
candyelina_,post_048,Wajib banget nih... Apalagi kalau puasa kadang suka sembelit 🔥,1.0
candyelina_,post_048,Never tried Inoru Tea. Thanks for the reco hon.,1.0
candyelina_,post_048,This looks like a must-try product! 🛍️,1.0
candyelina_,post_048,I need Inoru tea in my life 🙌,1.0
candyelina_,post_048,❤️❤️❤️,1.0
candyelina_,post_048,😍😍😍,1.0
candyelina_,post_048,Otw nyoba,1.0
candyelina_,post_048,Mau banget aku beli ini,1.0
candyelina_,post_048,Kyknya aku harus stok ini dirumah deh 🔥,1.0
candyelina_,post_048,harus rutin minum inisih akuu,1.0
candyelina_,post_048,Need to try asap,1.0
candyelina_,post_048,😍😍😍,1.0
candyelina_,post_048,❤️❤️❤️❤️❤️,1.0
candyelina_,post_048,❤️😍❤️,1.0
candyelina_,post_048,❤️❤️❤️,1.0
candyelina_,post_048,😍😍😍,1.0
candyelina_,post_048,Di shopee ada gak kak ?,1.0
candyelina_,post_048,Aku udah stock di rumah,1.0
candyelina_,post_048,Mau nyobain juga,1.0
candyelina_,post_048,💯💯👍,1.0
candyelina_,post_048,👍🏻👍🏻👍🏻,1.0
candyelina_,post_048,😍😍☺☺,1.0
candyelina_,post_048,Sounds like a good tea.. Will definitely check it out,1.0
candyelina_,post_048,Mau cobain ahhh teh nya😍🔥,1.0
candyelina_,post_049,Love this healthy drinks with lots of vitamins ❤️❤️❤️,1.0
candyelina_,post_049,I’d love to try this tea,1.0
candyelina_,post_049,Jadi solusi banget ini sih😍,1.0
candyelina_,post_049,Produk baru ya kak?,1.0
candyelina_,post_049,Looks like a good one to try,1.0
candyelina_,post_049,This looks really delicious and healthy,1.0
candyelina_,post_049,Nothing better than a tea that’s both delicious and beneficial,1.0
candyelina_,post_049,Looks like an amazing product!,1.0
candyelina_,post_049,Minum ini beneran ngaruh lancar BAB ?😮,1.0
candyelina_,post_049,I need to try me some 😋,1.0
candyelina_,post_049,Wah kebetulan bgt ketemu produk ini,1.0
candyelina_,post_049,I need to try this out!,1.0
candyelina_,post_049,"wow love this, looks so good product❤️",1.0
candyelina_,post_049,Great healthy benefits in this amazing drink❤️,1.0
candyelina_,post_049,I must try drinking this.,1.0
candyelina_,post_049,"Sounds like a delicious drink, a must try😍",1.0
candyelina_,post_049,Gotta start the morning with some tea,1.0
candyelina_,post_049,Harus CO yg satu ini …,1.0
candyelina_,post_049,udah rasanya enak bnyk khasiatnya 😍,1.0
candyelina_,post_049,Mau nyobain deh aku,1.0
candyelina_,post_049,i would like to try this,1.0
candyelina_,post_049,Kayanya cocok nih untuk papah muda yg mulai membuncit sepertiku 🫢😁,1.0
candyelina_,post_049,Baru nyoba beberapa hari tapi udah kerasa bedanya🙌,1.0
candyelina_,post_049,Tehnya rekomen banget deh buat yang mau sehat alami🙌,1.0
candyelina_,post_049,kayaknya enak tuh rasa lecinya Bikin ngiler 🤤,1.0
candyelina_,post_049,Ellyyy aku mau banget ini... Biar perutku balik kayak jaman kuliah dulu (ga usah disebut tahunnya biar gak ketahuan) 🤭,1.0
candyelina_,post_049,I've never try that tea.. i think that nice.,1.0
candyelina_,post_049,Mau coba beli ini juga deh,1.0
candyelina_,post_049,That’s good stuff. I take it too,1.0
candyelina_,post_049,Bisa beli dimna ini,1.0
candyelina_,post_049,"Kalo bisa bantu ngurangin lemak dan lancarin pencernaan, wajib banget dicoba nih 😍",1.0
candyelina_,post_049,"Gw butuh banget nih biar lancar BAB, thanks infonya",1.0
candyelina_,post_049,Udah lama cari teh yang bisa bantu diet tapi tetap enak diminum😍,1.0
candyelina_,post_049,I would love to try that tea,1.0
candyelina_,post_049,"Udah BPOM juga, aman dong Bikin penasaran banget 😍",1.0
candyelina_,post_049,"nah produk yang udah lama aku cari, perut udh mulai buncit😍",1.0
candyelina_,post_049,Mau nyoba ah,1.0
candyelina_,post_049,I would love to try this tea,1.0
candyelina_,post_049,I love a good cup of tea,1.0
candyelina_,post_049,Looks like I need to try that.,1.0
candyelina_,post_049,This tea sounds like a game-changer. 🍵,1.0
candyelina_,post_049,This is amazing!,1.0
candyelina_,post_050,"Waterproof and smudgeproof? Yasss, perfect for long days! 🥰",1.0
candyelina_,post_050,I love the continuous spray bottle!! 😍😍,1.0
candyelina_,post_050,This is a nice product,1.0
candyelina_,post_050,I want to try this product! ❤️,1.0
candyelina_,post_050,I need this kind of spray in my life!,1.0
candyelina_,post_050,Sounds like a great product.. Will definitely check it out,1.0
candyelina_,post_050,"I need to share this with my daughters, looks like a nice product",1.0
candyelina_,post_050,Sounds like a really great product,1.0
candyelina_,post_050,Oh wow seems like a good product,1.0
candyelina_,post_050,This looks like a really great product to have,1.0
candyelina_,post_050,Perfect moisturizer for ourskin and beautiful brand❤️,1.0
candyelina_,post_050,I like that it's so easy to use,1.0
candyelina_,post_050,I need to try this product ❤️,1.0
candyelina_,post_050,That is a great product!,1.0
candyelina_,post_050,Looks so effective on you!,1.0
candyelina_,post_050,"thanks tips pake spray. asli baru tau,biasanya pake akhir😍",1.0
candyelina_,post_050,I need a long lasting setting spray like that🙌,1.0
candyelina_,post_050,Looks like a great product!,1.0
candyelina_,post_050,I looove the green branding,1.0
candyelina_,post_050,Sebagus itu ya ka,1.0
candyelina_,post_050,I'd love to try this,1.0
candyelina_,post_050,Wondeeful product and good for our skin❤️,1.0
candyelina_,post_050,Can I get this in the states?,1.0
candyelina_,post_050,Nah ini nih harus punya,1.0
candyelina_,post_050,Nice product your demo on point,1.0
candyelina_,post_050,I bet this will look great on me!,1.0
candyelina_,post_050,Penjelasannya oke dgn product yg recommended makin-makin deh wajib coba sih ini 😍,1.0
candyelina_,post_050,The Sandwich Technique + NPURE sounds like a game-changer!,1.0
candyelina_,post_050,Amazing product! Definitely check it out.,1.0
candyelina_,post_050,I need that product for myself❤️,1.0
candyelina_,post_050,This really looks amazing product.,1.0
candyelina_,post_050,I have to use setting spray more,1.0
candyelina_,post_050,"You had me at waterproof and smudge proof! That sounds like a great setting spray, definitely want to check this out. Thanks for sharing.",1.0
candyelina_,post_050,buat makeup tahan lama ya bagus banget kak 😍,1.0
candyelina_,post_050,This looks like a very great product to try,1.0
candyelina_,post_050,🩷🩷🩷,1.0
candyelina_,post_050,I need to try this one.,1.0
candyelina_,post_050,"Sangat bermanfaat informasinya ka, insyallah recommended 😍",1.0
candyelina_,post_050,Bye matahari dahh 🔥,1.0
candyelina_,post_050,Nice product and demo. Looks effective,1.0
candyelina_,post_050,Such a wonderful and amazing product,1.0
candyelina_,post_050,Setting spray is one that I always tend to forget I need this,1.0
candyelina_,post_050,That looks so good 😍,1.0
candyelina_,post_050,Great product,0.0
candyelina_,post_050,Sounds like an excellent supplement! I'm going to check it out!,1.0
candyelina_,post_050,"Glowing skin in 14 days? Yes, please! ✨🥰",1.0
candyelina_,post_050,I will check that out ❤️,1.0
candyelina_,post_050,What a great supplement! Need,1.0
candyelina_,post_050,Love this! This is so pretty for sure ❤️,1.0
candyelina_,post_050,Love this product and the healthy benefits,1.0
candyelina_,post_050,Can't wait to try it for that glowing skin! 🧡✨,1.0
candyelina_,post_050,In only 14 days!? That’s epic!!,1.0
candyelina_,post_050,Sounds like a good one to try,1.0
candyelina_,post_050,Can we get this in the US?,1.0
candyelina_,post_050,Omg I definitely need to try,1.0
candyelina_,post_050,This looks like a great product to use!,2.0
candyelina_,post_050,I am so loving this and I am a huge cotton fan!,1.0
candyelina_,post_050,Great for our health and amazing😍,1.0
candyelina_,post_050,Collagen are some great stuff ⭐️,1.0
candyelina_,post_050,Looks like a great supplement that's very well needed! 😍,1.0
candyelina_,post_050,Sounds like a great product. 👏,1.0
candyelina_,post_050,Such valuable information!! Keep it coming,1.0
candyelina_,post_050,I really need to start taking collagen too ❤️,1.0
candyelina_,post_050,Collagen is so so important,1.0
candyelina_,post_050,Such a beautiful arrangement,1.0
candyelina_,post_050,Looks like a really great product,1.0
candyelina_,post_050,collagen is always the key✨,1.0
candyelina_,post_050,Collagen is such a great anti-ager!🙌,1.0
candyelina_,post_050,I need to try this product,1.0
candyelina_,post_050,Wah banyak bgt manfaat produknya😍 wajib beli sihh🔥,0.0
candyelina_,post_050,Great products 🙌😍,0.0
candyelina_,post_050,ka ell pas aku cari inii😢😍,1.0
candyelina_,post_050,Menariiikk mesti coba deh 😍😍,1.0
candyelina_,post_050,Wah keren banget ini.. wajib dicoba 😍,1.0
candyelina_,post_050,"All of these benefits, AND I hear it even tastes good 😉!",1.0
candyelina_,post_050,This is really so pretty. Loved it.,1.0
candyelina_,post_050,Gorgeous,1.0
candyelina_,post_050,I will try this for sure.,1.0
candyelina_,post_050,Ini asem bikin asam lambung kumat gak kak??,1.0
candyelina_,post_050,I need to start taking collagen,1.0
candyelina_,post_050,love the self care process !,1.0
candyelina_,post_050,Aman busui kah?,1.0
candyelina_,post_050,Wow that looks like a great product!,1.0
candyelina_,post_050,Looks like a really useful product,1.0
candyelina_,post_050,😍❤️😍❤️😍❤️😍❤️,1.0
candyelina_,post_050,🌺🌺🌺🌺,1.0
candyelina_,post_050,Sounds like it's a great product,1.0
candyelina_,post_050,Collagen is so good for your body.,1.0
candyelina_,post_051,It sounds like a very helpful product!,1.0
candyelina_,post_051,Sounds like a great skin care product! 😍,1.0
candyelina_,post_051,I need to try it! You look so cute ❤️,1.0
candyelina_,post_051,I bet this taste really refreshing. Would love to try it,1.0
candyelina_,post_051,Collagen is such a great nutrient 🙌,1.0
candyelina_,post_051,will have to check this out✨,1.0
candyelina_,post_051,Sounds like a really great product. Definitely one for me to try,1.0
candyelina_,post_051,These sound like great collagen items for your skin,1.0
candyelina_,post_051,Love the sound of this,1.0
candyelina_,post_051,"I've heard of this collagen product, it's so good ✨️🩷🫶🏻",1.0
candyelina_,post_051,I need to give this a try.,1.0
candyelina_,post_051,Sounds like some fab products!,1.0
candyelina_,post_051,💋💋💋💋💋,1.0
candyelina_,post_051,Laahh ini jg fav aku nih ka 🤤,1.0
candyelina_,post_051,I’ll have to check them out!,1.0
candyelina_,post_051,Taste great and looks beautiful,1.0
candyelina_,post_051,This looks like a great way to get what you need!,1.0
candyelina_,post_051,"Penjelasannya sangat bermanfaat, pengen nyoba deh jadinya 😍",1.0
candyelina_,post_051,Pantes makin cerah,1.0
candyelina_,post_051,💖💖💖💖💖,0.0
candyelina_,post_051,Seems like a pretty diverse product. Wonder if it tastes good!,1.0
candyelina_,post_051,kak ini beneran asli bikin cerahh😢😢,1.0
candyelina_,post_051,Bisa dikonsumsi umur brp ini,1.0
candyelina_,post_051,Jadi mau coba juga nih ka 😍,1.0
candyelina_,post_051,❤️❤️❤️❤️,1.0
candyelina_,post_051,👏👏👏👍👍👍,1.0
candyelina_,post_051,I need to try this product.,1.0
candyelina_,post_051,Penasaran bgt sama ini dari dulu,1.0
candyelina_,post_051,😍😍😍,1.0
candyelina_,post_051,These products are awesome! They work so well,1.0
candyelina_,post_051,Oooo those look interesting,1.0
candyelina_,post_051,😍😍😍😍😍😍,1.0
candyelina_,post_051,🤩🤩🤩🔥🔥🔥,1.0
candyelina_,post_051,I bet these collagen products are great!,0.0
candyelina_,post_051,Penasaran sama produk ini pengen cobaa,1.0
candyelina_,post_051,❤️❤️❤️❤️,1.0
candyelina_,post_051,Mau nyobain,1.0
candyelina_,post_051,Aman gak buat busui,2.0
candyelina_,post_051,Those sound like great skincare products.,1.0
candyelina_,post_051,bisa buat cowok juga kak,1.0
candyelina_,post_051,❤️❤️❤️❤️❤️,1.0
candyelina_,post_051,😍😍😍,1.0
candyelina_,post_051,😍😍😍,1.0
candyelina_,post_051,pantesan makin cerah kulitnya mommy😍😍,1.0
candyelina_,post_051,If that's the result from what you're using great work,1.0
khairinadiar,post_052,🥺,0.0
khairinadiar,post_052,Aaaaarggggggg!!!🔥,0.0
khairinadiar,post_052,AAAAAAAAA 🫨🫨🫨,0.0
khairinadiar,post_052,AaaAaAaaaaaaAa📢📣,0.0
khairinadiar,post_053,So colorful 😀😍🥰☺️😂,1.0
khairinadiar,post_053,Lucu bangaaattt,1.0
khairinadiar,post_053,Ka irin slalu gemas dan cantik sekali bersama ootd nya❤️,0.0
khairinadiar,post_053,aku sih suka yaa🩷gaktau yang lain,0.0
khairinadiar,post_053,Inspirasiku❤️,0.0
khairinadiar,post_053,Kyootiiee😍❤️,0.0
khairinadiar,post_053,Mang boleh murid smp se aesthetic ini😫😻,1.0
khairinadiar,post_053,Cantiknyaa😍,0.0
khairinadiar,post_053,Ternyata walau beda warna tetep matcy ya 😍,0.0
khairinadiar,post_053,Sangaad mewarnai 🔥🔥🔥,0.0
khairinadiar,post_053,😍❤️ milop,0.0
khairinadiar,post_053,GUA FANS NOMER 1 LU KAK😍😍😍,0.0
khairinadiar,post_053,"Kalau yg pake Teh Irin keliatan lucuu dan cocok, enggak kebayang kalau aku yg pake",0.0
khairinadiar,post_054,tapi menurutku gk harus semuanya. kita harus bisa memilih mana yang pantas diceritakan dan tidak diceritakan kalau masih tahap mencari pasangan. karna ada banyak diluar sana pria yang bermulut ember. tetap tutup aibmu rapat rapat dan jangan pernah ulangi lagi itu sudah cukup. tapi untuk kesehatan dan financial ya itu wajib dibicarakan.,570.0
khairinadiar,post_054,jujur itu sakral banget,85.0
khairinadiar,post_054,Jujur itu mahal. Sangat2 mahal!,330.0
khairinadiar,post_054,"Im the end kayanya ga akan ada orang yg bener bener Nerima kita apa adanya selain Tuhan ga sih? Kaya mau berharap jg takut kecewa 😂 jadi ya berusaha realistis aja, tunjukin yg emang bisa dia terima selebihnya simpan sendiri. Sama pasangan pun kita ttp harus ada rahasia yg perlu kita simpan sendiri terutama soal kondisi keluarga ga sih?",13.0
khairinadiar,post_054,🕊️❤️‍🩹,1.0
khairinadiar,post_054,"asli… kalo kamu tulus, mau berubah, pasti dia mau kok nerima masa lalu kamu kaya apa. yg penting masa kini kaya gimana, dan gimana mau ke masa depan.",152.0
khairinadiar,post_054,"yang aku mau pasangan yg transparan🥰 bukan hanya bicara jujur karena diminta, tapi memberitahu tanpa ditanya😊❤️",5.0
khairinadiar,post_054,"nangis waktu jujur ke dia kalau aku mungkin gabisa berkembang dan merantau jauh karena aku anak kedua dan caregiver di rumah. i let him go, but he stays ☹️❤ semoga akan selalu begitu, at least i alr told him the truth ☹️",27.0
khairinadiar,post_054,"Aku sblm dekat sama suamiku, cek wetonnya dlu 🤣. Jujur krena g mau buang2 wktu pcaran lama, sblmnya kandas krena weton jg. Trus pas pcaran sama dia aku cerita keluargaku kayak gimana. aku suruh nanya ke ortunya dlu. Kalo memang g suka, gpp stop aja. Dripada udah pcaran lama2. Trus ortunya minta aku ke rumahnya, kita ngobrol2 cerita banyak hal, tpi gda 1 pun bahas keluargaku. Pas aku pulang, suamiku telp dan dia blg, ""kata bapak, apapun masa lalu keluarga, itu milik ayah ibunya. Yang penting bagaimana anaknya tumbuh dg baik smpe saat ini"". Krena ortuku cerai kan. Dan kotaku tu kota kecil, dlu sering dibully krena aku g pnya ayah. Ibuku jg udah nikah lgi wktu itu. Yaudah lanjut akhirnya pacaran 3th, dan skr udah nikah 10th 😊",464.0
khairinadiar,post_054,Aku selalu begini ke pasangan “lebih baik aku tau dari mulut kamu langsung daripada aku tau dari mulut orang lain. Semua ada konsekuensinya. Jadi terserah kamu mau pilih yang mana”,36.0
khairinadiar,post_054,"Truee, jujur dan terbuka",1.0
khairinadiar,post_054,"benar! waktu baru kenal dan masih temenan, aku cerita aku gini dan gitu. kurang aku begini, sifat aku begini. awalnya sharing story aja, eh dia suka, aku juga suka. pacaran lah. dari awal aku udah ngobrolin banyak banget hal, terutama tentang background, goals, dan jelas diri dia sendiri. pastinya ada kekurangan dan kelebihan. ada yang perlu dilakukan dan ada yang perlu diperbaiki. jadi dari awal aku bilang spesifik, aku mau dia begini dan begitu. untuk kebaikan kita dan keluarga yang akan dibangun nanti. kalo dia gak cocok sama permintaanku, bisa stop dari awal daripada udah pacaran bertahun-tahun dan dapet sakit hatinya doang. tapi dia terima, dan dia selalu berusaha lakukan yang terbaik seperti yang aku minta ❤️",2.0
khairinadiar,post_054,@putriard25 jujur & terbuka yaa❤️,0.0
khairinadiar,post_054,@vanzls terbuka dan jujur 😢,1.0
khairinadiar,post_054,@pieter.sanam,0.0
khairinadiar,post_054,🔥🔥🙌🙌😢👏👏,0.0
khairinadiar,post_054,"kebanyakan d era sekarang mengenal lebih dalam itu seperti ingin mengambil identitas pribadi, padahal tujuan dari perkenalan lebih dalam menurut saya sendiri itu bisa saling mengetahui d mana letak kurang lebihnya dari pihak masing masing dan bisa saling melengkapi jika kedua belah pihak mempunyai kekurangan atau kelebihan masing masing.🙌",12.0
khairinadiar,post_054,@yuliarst21_,1.0
khairinadiar,post_054,"@khairinadiar tapi ini sudut pandang pembaca, karna kalau dari kalimatmya *berhak tahu* kayaknya gk semua hubungan di awal pasangan berhak tahu segala hal tentang kita. yang paling terpenting bukan masa lalu tapi masa depan. kalau memang dia tujuannya maka yang harus dibicarakan tujuan masa depan, pola pikir untuk membangun rumah tangga. ini sudut pandangku sebagai pembaca (wanita) ya kak. karna kalau itu diposisikan di aku kayaknya aku lebih baik membicarakan hal prinsip untuk hubungan jangka panjang dan dari sana aku bisa menilai layak atau tidak layaknya untuk diterima 😊",2.0
khairinadiar,post_054,@iyatingg,1.0
khairinadiar,post_054,"Ntah awal atau kapan pun dia jujur, intinya hanya soal kesiapan dia menyampaikan. Ketika orang itu benar² saling mencintai maka bukan soal di awal, tengah, atau akhir tapi soal kita menerima semua sisinya. Hargai dia yg sudah berusaha jujur, Cintai dan sayangi karena apa yg ada pada dirinya sekarang serta terima apapun bentuk kurang/masa lalu/ataupun yg lainnya.",3.0
khairinadiar,post_054,"Yes jgn sampe bilang ""aku kaget kamu gini sejak awal kenal kamu ga pernah punya sifat sikap gini"" kek rasanya di bohongin enaknya itu jujur apa adanya",1.0
khairinadiar,post_054,Facts. Bingung sama yg malah nutup2in biar pasangan ga tau😮‍💨🙏,1.0
khairinadiar,post_054,@frans.b denger ini sayang,0.0
khairinadiar,post_054,"maafin aku karena pola pikir ku dulu masih bodoh dan ga seperti sekarang,namun sekarang soal apapun itu aku tidak akan menutupinya dari mu💗",2.0
khairinadiar,post_054,🫶🏻 @bokuwadare__,1.0
khairinadiar,post_054,😌,1.0
khairinadiar,post_054,"@rzkyj_ terima kasih sudah menerima aku yaa, tidak ada hal yang harus sembunyikan 🫶🏻",1.0
khairinadiar,post_054,"Jujur itu mahal, dan sangat mahal",3.0
khairinadiar,post_054,"setuju bgt siii, klo 2manusia uda siap buat ngejalanin hubungan brrti uda siap buat terbuka entah apapun masalahnya. ga etis aja klo satunya bahagia trs satunya malah nyimpen masalah sendirian. kesannya kaya krg kenal lebih dalam dri pasangannya",8.0
khairinadiar,post_054,@ans_syaftr 🙌,1.0
khairinadiar,post_054,"Aku pas mau tunangan nanya lagi ke keluarga cowoku mengenai sakit yg aku derita, awalnya aku sm cowoku nangis karna takut endingnya ga sesuai harapan. Tapi keluarga cowoku ga mempermasalahkan sakitku dan keduanya mau nerima kekurangan itu🤏🏻 cuma kdg aku yg takut dan mikir mau udahan aja karna aku gamau jd beban buat org lain nantinya, apalagi takut nurunin penyakitnya ke anak aku kelak🥲",1.0
khairinadiar,post_054,"Mantan gw ngaku bujangan awalnya, sampe akhirnya beberapa hari setelah jadian dia tunjukkin sendiri KTP nya berstatus kawin. Dia ngaku ke gw bilangnya udah duda dan cerai mati tapi suratnya blm diurus jadi KTP nya masih status Kawin. padahal pas gw telusuri mantan bini yg dikatainnya mati itu ternyata masih idup demi allah trauma gw. Dan lebih goongnya lagi dia sama mantan bini yg dia klaim ketabrak angkot itu ga nikah, dia nikahnya sama perempuan lain bukan seseorang yg dia klaim bininya yg dia bilang dah tewas ketabrak angkot itu.",0.0
khairinadiar,post_054,@tahuuusumedanggg BACAAA,1.0
khairinadiar,post_054,Memanipulasi kisah cinta sebelumnya dan berlagak seperti korban adalah sejahat-jahatnya penjebakan yg menyakitkan.,1.0
khairinadiar,post_054,menyembunyikan sesuatu agar pasangan bertahan adalah sejahat-jahatnya penjebakan.,1.0
khairinadiar,post_054,ro baca ro @esseju1cy_,0.0
khairinadiar,post_054,@firmanbasmalah,1.0
khairinadiar,post_054,Kan bisa cerita sama aku 😞,0.0
khairinadiar,post_054,@s.ptyndp,0.0
khairinadiar,post_055,Gemec bangets 😘🥰❤️,0.0
khairinadiar,post_055,Cakepp naaa 😍😍😍,0.0
khairinadiar,post_055,cantikkk terusss deh herannnn,0.0
khairinadiar,post_055,spill kaosnyaaa gemasshhh😍😍😍,0.0
khairinadiar,post_055,OMAGAHHH SO LOVELY 😍😍,0.0
khairinadiar,post_055,"Manisee, awas diculik kak🤭",0.0
khairinadiar,post_055,ga keliatan umur 30nya iiii,0.0
khairinadiar,post_055,Eh kok ada anak kicik main sendirian?,0.0
khairinadiar,post_055,Kaya gini 32? Mustahil,0.0
khairinadiar,post_055,sendirian aja ni maniezzz. ayo pacaran ma ak,0.0
khairinadiar,post_056,Masi ada berapa postingan lagi ka? Jgn sampe baru diposting lebaran tahun depan ya 🙏🏻,0.0
khairinadiar,post_056,GEMASNAH❤️,0.0
khairinadiar,post_056,tos dulu tim latepost🫸🏻🫷🏼🫱🏻‍🫲🏼🧏🏻‍♀️,0.0
khairinadiar,post_056,"Panjang bener lebarannya, Kak ✨",0.0
khairinadiar,post_056,Ah so cute,0.0
angelltamara,post_057,❤️❤️,0.0
angelltamara,post_057,CUTEST,0.0
angelltamara,post_057,,0.0
angelltamara,post_058,😍😍,0.0
angelltamara,post_058,love thiiisss😍😍😍😍,0.0
angelltamara,post_058,😍😍😍😍,0.0
angelltamara,post_058,Angel's dressing 101😍,0.0
angelltamara,post_058,love the design😍,0.0
angelltamara,post_058,thank you,0.0
angelltamara,post_059,❤️❤️,0.0
angelltamara,post_059,"Thank you for your support, means a lot to us 🤎 #ochafordaily",0.0
angelltamara,post_059,gorg😍,0.0
angelltamara,post_060,😍😍😍,0.0
angelltamara,post_060,😍😍😍,0.0
angelltamara,post_060,Oh my!! 😍❤️,0.0
angelltamara,post_060,😍🔥🔥❤️❤️,0.0
angelltamara,post_060,Cantik bangettt😍😍,0.0
angelltamara,post_060,Angeeeeel😍🪽,0.0
angelltamara,post_060,girlll😍,0.0
angelltamara,post_060,Preetyyy❤️,0.0
angelltamara,post_060,🔥🔥❤️,0.0
angelltamara,post_060,,0.0
aurelvo_,post_061,😍😍,0.0
aurelvo_,post_061,aduhhh buuuk cakepnyoo😍,0.0
aurelvo_,post_062,Cakep banget lipsticknyaa,0.0
aurelvo_,post_062,pertama,0.0
aurelvo_,post_062,wowww😍😍😍 bagus bgtt,0.0
aurelvo_,post_063,❤️❤️,0.0
aurelvo_,post_064,😍,0.0
aurelvo_,post_064,🧺😍🫰🏻,0.0
aurelvo_,post_064,Cantip lighting nya pun cantip,0.0
aurelvo_,post_065,"arghhh gemessss,.,maauuu 1 dunkkkk❤️🔥",0.0
aurelvo_,post_065,Gorgeous!😍🔥,0.0
aurelvo_,post_065,Mau dong tas nya,0.0
fahmiadimara,post_066,keren banget mas fahmiiii 👍,0.0
fahmiadimara,post_066,Selamat datang di Unair dek 😊 kalau boleh di repost tag ya 😁,0.0
fahmiadimara,post_066,kereen..,0.0
fahmiadimara,post_066,bagus.. repost ya? teg kalau boleh,0.0
fahmiadimara,post_066,Gembrot terbaiiqqs,0.0
fahmiadimara,post_066,Kereen bangett!!! Ni udh on TV,0.0
fahmiadimara,post_066,Anjirrr mas fahmi,0.0
fahmiadimara,post_066,Ampun 🙏🏼🙏🏼🙏🏼,0.0
fahmiadimara,post_066,Kaget! Gue kira apaan! Ternyata udah muncul di tipi masa kini! Gila gila gila,0.0
fahmiadimara,post_066,Udah jadi artis 😎,1.0
fahmiadimara,post_066,"you are so amaze dud , keep going 🔥🔥❤️",2.0
fahmiadimara,post_066,"So inspiring.,. 👍👍👍",0.0
fahmiadimara,post_066,"Hehehe, masuk net rek",0.0
fahmiadimara,post_066,Suanggggaaaaarrrrr,0.0
fahmiadimara,post_066,@fahmiadimara wes ndang lulus mbon. Ojok kuliah terus,0.0
fahmiadimara,post_066,Din ko ga mahasiswa undip din 😁😝,0.0
fahmiadimara,post_066,Mantaap mang lanjutkaan,0.0
fahmiadimara,post_066,Kueceeeeeeeeeee,0.0
fahmiadimara,post_066,@fahmiadimara kapan dolan bareng2 sam?,0.0
fahmiadimara,post_066,BANGGA!,0.0
fahmiadimara,post_066,Wah kapan jadi bintang tamu hitam putih 😝,0.0
fahmiadimara,post_066,👏🏻👏🏻👏🏻 sukses terus mas,0.0
fahmiadimara,post_066,Junjungan,0.0
fahmiadimara,post_066,ngakak salah fokus syarifudin😂,0.0
fahmiadimara,post_066,Selamat om,0.0
fahmiadimara,post_066,Whenakkk,0.0
fahmiadimara,post_066,@fahmiadimara hahaha,0.0
fahmiadimara,post_066,Udah jadi artis 😎,1.0
fahmiadimara,post_066,Gue nungguin elu muncul hahaha,0.0
fahmiadimara,post_066,Kamis budhal ! @fahmiadimara,0.0
fahmiadimara,post_066,@fadhilram,0.0
fahmiadimara,post_066,@fahmiadimara,0.0
fahmiadimara,post_066,Ayo ngopi cuuuuk !,0.0
fahmiadimara,post_066,Waiki idola tenan,0.0
fahmiadimara,post_066,@fahmiadimara arek panjunan ta mas ?😂,0.0
fahmiadimara,post_066,Yang muda berkarya 👏👏👏,0.0
fahmiadimara,post_066,@fahmiadimara kejaam 😎😁,0.0
fahmiadimara,post_066,Cuuuuuuuuk !,0.0
fahmiadimara,post_066,Inspiratif sekali anak mudaa,0.0
fahmiadimara,post_066,Teruslah berkarya browww,0.0
fahmiadimara,post_066,"embok bok bok, joossshhh",0.0
fahmiadimara,post_066,Rene nang ndi masss...,0.0
fahmiadimara,post_066,anzaayyy iyo iyo kak 🙏🏻🙏🏻👏🏻👏🏻 wkw,0.0
fahmiadimara,post_066,Kebanggaankuuh ❤❤❤❤❤,0.0
fahmiadimara,post_067,proud of you mas @fahmiadimara teruslah tumbuh kebaikan 🔥,0.0
fahmiadimara,post_067,Menyalaa maskuuu🔥🔥,0.0
fahmiadimara,post_067,Selamat Mas Fahmi..👏🔥🔥🔥,0.0
fahmiadimara,post_067,🔥🔥🔥🔥 gokil maseee,0.0
fahmiadimara,post_067,Grogimu berkualitas cok 🔥🔥,0.0
fahmiadimara,post_067,Keren mas. Barakalloh,0.0
fahmiadimara,post_067,Mantab🔥,0.0
fahmiadimara,post_067,👏👏👏👏,0.0
fahmiadimara,post_067,Kereen Fahmi,0.0
fahmiadimara,post_067,Kebayang cuk grogine 😂,0.0
fahmiadimara,post_067,Selamat mas @fahmiadimara,0.0
fahmiadimara,post_067,Semakin jaya mas fahmi 🔥,0.0
fahmiadimara,post_067,👏👏👏,0.0
fahmiadimara,post_067,🔥🔥🔥,0.0
fahmiadimara,post_067,Mantapp mas👏,0.0
fahmiadimara,post_067,Josss mas bro,0.0
fahmiadimara,post_067,Idolaku jancoooook 💙✨,0.0
fahmiadimara,post_067,asli e PP Gear 5 luffy 🔥🔥🔥,0.0
fahmiadimara,post_067,"Tambaah ngueriiiii, jooos tenaaaan Maaas 🙌🙌🙌",0.0
fahmiadimara,post_067,Ugal ugalan tambah awur awuraannnnn 🔥🔥,0.0
