instagram_account,bio,post_id,post_caption,comment,comment_likes
rey_bong26,,"reybong_4",,"sukses🔥😍",3
rey_bong26,,"reybong_4",,"masyaallah sukses selaluu rb 😍❤️🙌🔥",3
rey_bong26,,"reybong_4",,"Rey ke malang rey😂",17
rey_bong26,,"reybong_4",,"proud of you rey😍😍, berkarya terus yaaa🔥🔥",6
rey_bong26,,"reybong_4",,"😍😍",1
rey_bong26,,"reybong_4",,"😍😍",2
rey_bong26,,"reybong_4",,"Masya allah sukses selalu ya mas @rey_bong26 jadi nggak sabar pegang nonton deh mas' idola ku",1
rey_bong26,,"reybong_4",,"Semangat rey!!!!🔥",2
rey_bong26,,"reybong_4",,"Ganbatte adik kesayangannya ku @rey_bong26 terus berkarya untuk project2 mu ya yang terbaik ya dek dan teruslah bersinar di karir mu juga ya ❤️❤️❤️",1
rey_bong26,,"reybong_4",,"@kenzia_gabriella duh besti gimana nih reybon sm eca sekarang 😢",0
rey_bong26,,"reybong_4",,"Bersinar selalu ❤️❤️❤️",4
rey_bong26,,"reybong_4",,"masyaalloh guanteng bgt ya alloh😍😍😍😍😍",1
rey_bong26,,"reybong_4",,"sukses buat film jodoh3bujang🙌😍",1
rey_bong26,,"reybong_4",,"Masyaallah kesayangan @rey_bong26",1
rey_bong26,,"reybong_4",,"Cintakuu😍😍😍😍",3
rey_bong26,,"reybong_4",,"Sukses selalu rey😍😍👏",2
rey_bong26,,"reybong_4",,"Ganteng banget woi",2
rey_bong26,,"reybong_4",,"Cowokk mahall makin bersinarr yaa🔥❤️",1
rey_bong26,,"reybong_4",,"Abangnya aqelaa keren bangett🔥🔥",1
rey_bong26,,"reybong_4",,"Rey ke Manado😭",3
rey_bong26,,"reybong_4",,"aku udah nonton kemarin ada lucu nya ada juga sedih nya pokoknya bagus banget ekting nya selamat dan sukses👏👏",1
rey_bong26,,"reybong_4",,"GUA SEMANGAT BANGET MAU NONTON",1
rey_bong26,,"reybong_4",,"Terlove ❤️❤️❤️",6
rey_bong26,,"reybong_4",,"😍omg mas pacar cakep bnget",1
rey_bong26,,"reybong_4",,"Rey post ko tawwa jg yg pake baju adat Makassar 😂",3
rey_bong26,,"reybong_4",,"haruss nya jadii pacar aku gak siii ini mah😍",1
rey_bong26,,"reybong_4",,"Daeng rey😅",3
rey_bong26,,"reybong_4",,"🩶🩶🩶🩶",1
rey_bong26,,"reybong_4",,"guantenngg polll",1
rey_bong26,,"reybong_4",,"Reybong masyaallah😎😎",5
rey_bong26,,"reybong_4",,"Post foto berdua sm eca rey",12
rey_bong26,,"reybong_4",,"Yg kayak giniiiiiiii jomblo?",748
rey_bong26,,"reybong_4",,"Sukses beb❤️",1
rey_bong26,,"reybong_4",,"Congrats Rey 😍 semangat berkarya 🙌",1
rey_bong26,,"reybong_4",,"Jalan jalan ke pasar malam\ntidak lupa membeli parang\nmalam malam bareng si pacar\nEh malah jatuh hati sama rey bong",1
rey_bong26,,"reybong_4",,"Congrats my friend 😍❤️",1
rey_bong26,,"reybong_4",,"keren jg capt lu bong",4
rey_bong26,"Aktor @_darimatakemata cp : down here! ⤵️ linktr.ee/alaratalentmanagement","reybong_5","BABY R U READY FOR @jodohtigabujang ??\n26 JUNI YAAA 🎉","Echa paling tua tapi. Paling imut😍",266
rey_bong26,,"reybong_5",,"Rey sama Eca masih cocok pake seragam SMP...gemes banget YaAllah😍",339
rey_bong26,,"reybong_5",,"😍 dehh ramenyaaa",48
rey_bong26,,"reybong_5",,"nura sama rey ituu",10
rey_bong26,,"reybong_5",,"Yg ketiga cwe paling tinggi itu pacar nya Rey kan ya???",1
rey_bong26,,"reybong_5",,"gemesss bangett, gasabarr mauu ketemuuu para calon manten😍😍",19
rey_bong26,,"reybong_5",,"tbtb banget pengen naik kapalnya eca n reyy, bukan asha ahmad plizzz😭🙏",6
rey_bong26,,"reybong_5",,"Waaahhhh.. echa kesampean maen jugaaaaa wkwk mantulll🔥",7
rey_bong26,,"reybong_5",,"Maizura dan eca kalo ngomong berdua pake logat Makassar atau Jakarta gak siih?",26
rey_bong26,,"reybong_5",,"😂😂😂lucu banget si",1
rey_bong26,,"reybong_5",,"comeellll 😍🙌",3
rey_bong26,,"reybong_5",,"Bismi'llah sukses Rey dan semua castnya",17
rey_bong26,,"reybong_5",,"Gemeyyy banget 😍😍😍",7
rey_bong26,,"reybong_5",,"Ahmad @rey_bong26 ❤️❤️❤️",10
rey_bong26,,"reybong_5",,"Ahmad yg diperankan @rey_bong26 ga sabar mau lihat romantisnya.Ahmad dan kocaknya! 🔥🔥❤️❤️❤️",7
rey_bong26,,"reybong_5",,"ih lucuuu naa🔥❤️",1
rey_bong26,,"reybong_5",,"WOYY LUCUU AMAT KALIAN😍",11
rey_bong26,,"reybong_5",,"lucunaaa ashaa❤️",8
rey_bong26,,"reybong_5",,"wow @rey_bong26 @elsaajapasal",9
rey_bong26,,"reybong_5",,"Ahmad Asha lucubet",6
rey_bong26,,"reybong_5",,"Sosweet",2
rey_bong26,,"reybong_5",,"rok maizura egk matching",0
rey_bong26,,"reybong_5",,"rey Nurah hahaa 🔥🔥🔥🔥",143
rey_bong26,,"reybong_5",,"ketemu mi orang makassar ka @maiiizura & @elsaajapasal",6
rey_bong26,,"reybong_5",,"Rey ga ada niatan masuk agz 😢😢 @rey_bong26",0
rey_bong26,,"reybong_5",,"Gemessss ih😍😍 eh ada eca",10
rey_bong26,,"reybong_5",,"Gemes bgt kalian🤍🤣",55
rey_bong26,,"reybong_5",,"OMG REYBONG, NURRA DATAU, DITAMBAH ECA😭",3
rey_bong26,,"reybong_5",,"@rifqahtittaalam mau ktmu maizura plis",2
rey_bong26,,"reybong_5",,"ka rey❤️@rey_bong26",2
rey_bong26,,"reybong_5",,"aaa ada ecaa😍😍",6
rey_bong26,,"reybong_5",,"Reyy❤️❤️",2
rey_bong26,,"reybong_5",,"Reyy",3
rey_bong26,,"reybong_5",,"Model rambut eca, rambut yang aku inginkan",2
rey_bong26,,"reybong_5",,"Rey oh reyyy😍😍",4
rey_bong26,,"reybong_5",,"mantan berteman the best lah😂",0
rey_bong26,,"reybong_5",,"Eca sama reybong sama2 imut",7
rey_bong26,,"reybong_5",,"eca lucu bggttttt😍😍😍😍😍",2
rey_bong26,,"reybong_5",,"abang rey cocok teman sama kakak echa",1
rey_bong26,,"reybong_5",,"Fadly jangan maruk lu kasih gw satu",1
rey_bong26,,"reybong_5",,"Can't wait 🙌🏻",3
rey_bong26,,"reybong_5",,"AKU TUNGGUU REYYY😍😍😍😍",8
rey_bong26,,"reybong_5",,"Sori bgt cowo pertama gue kira alwi😢",0
rey_bong26,,"reybong_5",,"Gasssskeeunnnn 🔥🔥🔥🔥",2
aryamohan7,"Blog pribadi\n@salvynathan +62 812 82635887\n@mo.roti\nlinktr.ee/aryamohan7?utm_source=linktree_admin_share","aryamohan7_1","mohan ucapin aku ultah dongg🙌🙌","OMAGA",3
aryamohan7,,"aryamohan7_1",,"Sayang",1
aryamohan7,,"aryamohan7_1",,"Mampir kesini cuman gara2 kepo dengan kata cantiknya mohan",4
aryamohan7,,"aryamohan7_1",,"udah di fase mau naikin mohan",2
aryamohan7,,"aryamohan7_1",,"SUAMI AKUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",2
aryamohan7,,"aryamohan7_1",,"Plis deh moh lu kalo kek gini mirip Morgan oey",0
aryamohan7,,"aryamohan7_1",,"omgaaa🔥🔥🔥❤️❤️❤️",0
aryamohan7,,"aryamohan7_1",,"hai kak mohan aku suka bgt nonto kakak dari yang lain😍",1
aryamohan7,,"aryamohan7_1",,"moo gue sedih bngt denger masa lalu looo😢 nangis bet guee",4
aryamohan7,,"aryamohan7_1",,"A",1
aryamohan7,,"aryamohan7_1",,"kangeeenn manggil “city girl”😢😢😢😢",6
aryamohan7,,"aryamohan7_1",,"Arya Mohan the next raising star ... Tinggi ganteng moga humble n 👍 attitude y kl bs ikut perawatan Kulit pipinya biar pipinya Agak mulus Gda jerawat2 kecil2 mksudnya Kulitnya jg biar Sehat...n good looking ✅✅",0
aryamohan7,,"aryamohan7_1",,"@gucci 🔥🔥",1
aryamohan7,,"aryamohan7_1",,"🤍🤍",1
aryamohan7,,"aryamohan7_1",,"k mohan ikuti balik pliss",0
aryamohan7,,"aryamohan7_1",,"temen aku mau bangett moh diucapin kamu, fans berat bgt seberat dosanya (becanda) tapi moh ucapin pleaseee",2
aryamohan7,,"aryamohan7_1",,"MOHANNNN BOLEH GAAA UCAPIN TEMEN AKUUU @szabeingsza BESOK UALNG TAHUNNN PAKE VIDEO AJAA🥺",1
aryamohan7,,"aryamohan7_1",,"❤️",0
aryamohan7,,"aryamohan7_1",,"ANJAYY CENTANG BIRUUUU",2
aryamohan7,,"aryamohan7_1",,"Moo lu udah centang biru",1
aryamohan7,,"aryamohan7_1",,"❤️❤️",1
aryamohan7,,"aryamohan7_1",,"Ganteng banget pliss😭♥️",4
aryamohan7,,"aryamohan7_1",,"ada yg fans sm karang gigimu kak@dauskibid1_",1
aryamohan7,,"aryamohan7_1",,"😍",1
aryamohan7,,"aryamohan7_1",,"omaigaat😭",0
aryamohan7,,"aryamohan7_1",,"Cakep bngt sich mohan😍🔥",1
aryamohan7,,"aryamohan7_1",,"Masyaallah mohannn ,,, cakep banget 👏😍",1
aryamohan7,,"aryamohan7_1",,"😍",0
aryamohan7,,"aryamohan7_1",,"Aku sukanya sama Raka",0
aryamohan7,,"aryamohan7_1",,"Mohon jangan berharap sama aku",0
aryamohan7,,"aryamohan7_1",,"mohh",1
aryamohan7,,"aryamohan7_1",,"iiiss sumpah ganteng banget ini orang",0
aryamohan7,,"aryamohan7_1",,"Waw",0
aryamohan7,,"aryamohan7_1",,"ini foto terganteng",2
aryamohan7,,"aryamohan7_1",,"🔥🔥🔥",0
aryamohan7,,"aryamohan7_1",,"Selamat mohan atas penghargaan nya 😍",1
aryamohan7,,"aryamohan7_1",,"🔥🔥🔥",0
aryamohan7,,"aryamohan7_1",,"Cintahhkuuuu @aryamohan7 selamat yaaaaahh. Bangga banget aku tuh",1
aryamohan7,,"aryamohan7_1",,"Congrats mohan 😍😍",1
aryamohan7,,"aryamohan7_1",,"Moh selamat yaa, proud of you moh🥺💖",3
aryamohan7,,"aryamohan7_1",,"Congrats mo 🔥",1
aryamohan7,"Blog pribadi\n@salvynathan +62 812 82635887\n@mo.roti\nlinktr.ee/aryamohan7?utm_source=linktree_admin_share","aryamohan7_2","pangkuu doang sayangg 😍❤️","ganteng bgt gilakkk🔥😍",4
aryamohan7,,"aryamohan7_2",,"@ateeennnn_ ❤️❤️",2
aryamohan7,,"aryamohan7_2",,"SUMPAHH INII ORANGG CAKEPP BENERR💋💋",4
aryamohan7,,"aryamohan7_2",,"bebbbb❤️‍🔥",0
aryamohan7,,"aryamohan7_2",,"Gakuat tolong",2
aryamohan7,,"aryamohan7_2",,"BS GA STOP GANTENG",0
aryamohan7,,"aryamohan7_2",,"mohan I love You mau nikah sama kmu😍😍",1
aryamohan7,,"aryamohan7_2",,"Mohan baru gabung exclusive nichhh salam kenal yeah",3
aryamohan7,,"aryamohan7_2",,"😍😍fuh",0
aryamohan7,,"aryamohan7_2",,"🔥🔥",1
aryamohan7,,"aryamohan7_2",,"😍",1
aryamohan7,,"aryamohan7_2",,"No hp minta",0
aryamohan7,,"aryamohan7_2",,"Love your",1
aryamohan7,,"aryamohan7_2",,"😘😘😘😘😘😘😘😘🥰❤️❤️🥰❤️",0
aryamohan7,,"aryamohan7_2",,"Mohan cakep bngt lu❤️❤️❤️❤️",2
aryamohan7,,"aryamohan7_2",,"Pingin dipangku ama kak Moh",1
aryamohan7,,"aryamohan7_2",,"Pengen dudukin",0
aryamohan7,,"aryamohan7_2",,"Big😍😍",4
aryamohan7,,"aryamohan7_2",,"Moh the more u are good, talented and shining, the more there are loopholes that make them not like you but who cares, the size is not that! because your quality is in yourself🫵",6
aryamohan7,,"aryamohan7_2",,"😍😍😍😍😍😢😍😍😍😍😢",1
aryamohan7,,"aryamohan7_2",,"Aruhh bulunyaa🔥",2
aryamohan7,,"aryamohan7_2",,"ganteng bgt mo",2
aryamohan7,,"aryamohan7_2",,"❤️",1
aryamohan7,,"aryamohan7_2",,"❤️❤️❤️",0
aryamohan7,,"aryamohan7_2",,"Happy birthday @aryamohan7 ❤️❤️❤️❤️",1
aryamohan7,,"aryamohan7_2",,"Ganteng bangettttt nget ngettt mohann",1
aryamohan7,,"aryamohan7_2",,"Se ganteng ini loh ne @zoeabbasjackson bisa2nya jadi sad boy gara2 lu neee 😂",2
aryamohan7,,"aryamohan7_2",,",",0
aryamohan7,,"aryamohan7_2",,"Rara halllo",0
aryamohan7,,"aryamohan7_2",,"❤️❤️❤️❤️❤️❤️",1
aryamohan7,,"aryamohan7_2",,"Hoot bgt🔥",2
aryamohan7,,"aryamohan7_2",,"Sayang🤭",1
aryamohan7,,"aryamohan7_2",,"😓😭😰😦",0
aryamohan7,,"aryamohan7_2",,"lakikk banget🔥😍",2
aryamohan7,,"aryamohan7_2",,"Jadi ini pacar aku",1
aryamohan7,,"aryamohan7_2",,"oh pacarnya ini ya @awweew_",1
aryamohan7,,"aryamohan7_2",,"ganteng bngt plissss😍",1
aryamohan7,,"aryamohan7_2",,"awwhh",1
aryamohan7,,"aryamohan7_2",,"Pacare rais marey ya😂",0
aryamohan7,"Blog pribadi\n@salvynathan +62 812 82635887\n@mo.roti\nlinktr.ee/aryamohan7?utm_source=linktree_admin_share","aryamohan7_3","Moh kamu surfing dmna","Moh kamu surfing dmna",5
aryamohan7,,"aryamohan7_3",,"Moh🥹",1
aryamohan7,,"aryamohan7_3",,"😍",1
aryamohan7,,"aryamohan7_3",,"Moleeenn ❤️❤️❤️",1
aryamohan7,,"aryamohan7_3",,"SAMA AQEELANYA MANAAA MOH?😓",1
aryamohan7,,"aryamohan7_3",,"\" ngga bissyaaaa\"😭😭",6
aryamohan7,,"aryamohan7_3",,"Siapa sangka Mohan udah centang biru wkwk",2
aryamohan7,,"aryamohan7_3",,"Ajak nih @yukikt buat surfing wkwkw",2
aryamohan7,,"aryamohan7_3",,"Orang kalau ngejelekin lu itu karena dia g suka ama alur yang lu buat TAPI LO HIDUP BUKAN UNTUK MEREKA, So free like a bird👊🏼🫵",1
aryamohan7,,"aryamohan7_3",,"ASLIIIIIII LU G PERNAH GAGAL SOAL ACTINGGGGG",3
aryamohan7,,"aryamohan7_3",,"Badung banget dikaish tau nya!",2
aryamohan7,,"aryamohan7_3",,"mohan gue tandai yyyy🫵🏻",2
aryamohan7,,"aryamohan7_3",,"Cakep banget love u too❤️❤️❤️❤️😍😍😍",1
aryamohan7,,"aryamohan7_3",,"cakep banget",1
aryamohan7,,"aryamohan7_3",,"😍",1
aryamohan7,,"aryamohan7_3",,"❤️🔥❤️😍",1
aryamohan7,,"aryamohan7_3",,"Sama aqila lagi dong😢",2
aryamohan7,,"aryamohan7_3",,"@ateeennnn_",0
aryamohan7,,"aryamohan7_3",,"Hbd molen 😻🥳",1
aryamohan7,,"aryamohan7_3",,"hbd mo",2
aryamohan7,,"aryamohan7_3",,"Selamat ulang tahun, @aryamohan7 panjang umur dan sehat selalu, Kamu adalah inspirasi bagi banyak orang. Terima kasih telah memberikan kebahagiaan melalui karya-karyamu. Semoga Tuhan selalu memberkahimu. Love bebymo❤️",1
aryamohan7,,"aryamohan7_3",,"❤️",0
aryamohan7,,"aryamohan7_3",,"Helooooo kakk mohann gantenng 😍😍😍😍",2
aryamohan7,,"aryamohan7_3",,"mohannnn is that ur girlll??? @inchamatulessy",0
aryamohan7,,"aryamohan7_3",,"❤️",0
aryamohan7,,"aryamohan7_3",,"molen",0
aryamohan7,,"aryamohan7_3",,"❤️",0
aryamohan7,,"aryamohan7_3",,"Sedih kali episode hari ini 😢😢, balikan aja lah kasihan raisa mohan",0
aryamohan7,,"aryamohan7_3",,"❤️🔥",0
aryamohan7,,"aryamohan7_3",,"Gtg sayangkuu",0
aryamohan7,,"aryamohan7_3",,"❤️🔥❤️😍",0
aryamohan7,,"aryamohan7_3",,"😍😍😍😍😍😍😍😍😍",0
aryamohan7,"Blog pribadi\n@salvynathan +62 812 82635887\n@mo.roti\nlinktr.ee/aryamohan7?utm_source=linktree_admin_share","aryamohan7_4","🌌 Desain futuristik, performa brutal.\nArya Mohan nggak asal pilih — karena TECNO POVA 7 Series bukan sekadar smartphone, tapi bagian dari gaya hidupnya.\n\n✨ Next Level Stylish di tangan, percaya diri di setiap langkah.\nSiap tampil standout dan dominasi momen seperti Arya? 💥\n\nlink.tr.ee/tecno.indonesia\n\n#NextLevelStylish\n#POVA7\n#POVA75G\n#POVACurve5G\n#POVA7Ultra5G\n#POVA7Series\n#TECNOIndonesia\nnaik motor naik motor","KEREN MULU?!?!!!!!",455
aryamohan7,,"aryamohan7_4",,"🔥🙌",159
aryamohan7,,"aryamohan7_4",,"adek keren bgt 🔥🔥🔥",30
aryamohan7,,"aryamohan7_4",,"Aaaaa mimin jadi pen ikutan ganti gadget ni mooo ngiler wak 🤤",52
aryamohan7,,"aryamohan7_4",,"PLIS MO, jangan cakep cakep 😢😍",521
aryamohan7,,"aryamohan7_4",,"GANTENGG BGTT DAN KERENN BGTTT ALWAYSSS❤️❤️🔥🔥",27
aryamohan7,,"aryamohan7_4",,"ganteng sekaliiiii siiii mohhhhhh😍😍😍",83
aryamohan7,,"aryamohan7_4",,"Kerennn bangetttt 😭😭🔥",3
aryamohan7,,"aryamohan7_4",,"keren babe ❤️",5
aryamohan7,,"aryamohan7_4",,"keren lu begitu?",0
aryamohan7,,"aryamohan7_4",,"KERENNNN!!🔥",1
aryamohan7,,"aryamohan7_4",,"OH NAIK MOTOR TU INIIIIIII KALI YAAA WKWKW",4
aryamohan7,,"aryamohan7_4",,"GANTENG BANGET???!😍❤️‍🔥❤️‍🔥❤️‍🔥",20
aryamohan7,,"aryamohan7_4",,"Mohan psti lgi main game drum 😂",2
aryamohan7,,"aryamohan7_4",,"ohh ini motorran..",29
aryamohan7,,"aryamohan7_4",,"Pake hitam makin keren mooo🔥🔥",17
aryamohan7,,"aryamohan7_4",,"Ganteng sebadan² semotor²🙌",18
aryamohan7,,"aryamohan7_4",,"kereen moo,fighting and keep shining yeahh🤍!!",1
aryamohan7,,"aryamohan7_4",,"keren baby boyy😍",1
aryamohan7,,"aryamohan7_4",,"KEREN MO 😭😭❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥",253
aryamohan7,,"aryamohan7_4",,"Pliss moo..cakepnya kok kebangetan sihh 😍😍",1
aryamohan7,,"aryamohan7_4",,"ALWAYS KERENNN😍😍🔥🔥",16
aryamohan7,,"aryamohan7_4",,"KEREN BA TECNO SATU INIII",20
aryamohan7,,"aryamohan7_4",,"MOLENNNNNNNN😍❤️",1
aryamohan7,,"aryamohan7_4",,"KO BISAA SEKEREN INI?",1
aryamohan7,,"aryamohan7_4",,"😍😍😍 @aryamohan7",8
aryamohan7,,"aryamohan7_4",,"Gantenggg woyy",1
aryamohan7,,"aryamohan7_4",,"@uci_saini anjaii mohaan",0
aryamohan7,,"aryamohan7_4",,"KEREN SEKALI BROOOO!!!😭😭🔥🔥",7
aryamohan7,,"aryamohan7_4",,"Ganteng banget moh🔥😍😍😍",1
aryamohan7,,"aryamohan7_4",,"Baby boy raisaaa",2
aryamohan7,,"aryamohan7_4",,"GANTENG BANGET WOY?",1
aryamohan7,,"aryamohan7_4",,"@siskatawarni 🔥🔥🔥😂",1
aryamohan7,,"aryamohan7_4",,"KEREN BNGT MO🔥🔥",2
aryamohan7,,"aryamohan7_4",,"ganteng bngt mo💋",2
aryamohan7,,"aryamohan7_4",,"Moh, Nggak bosen apa ganteng Mulu 😍🔥",2
aryamohan7,,"aryamohan7_4",,"Keren adek🔥🔥",1
aryamohan7,,"aryamohan7_4",,"oh ini motor mbremm",1
aryamohan7,,"aryamohan7_4",,"cieee NAIK MOTOR nihhh",1
aryamohan7,,"aryamohan7_4",,"mo 💍 ?",1
aryamohan7,,"aryamohan7_4",,"asekkkk kece",1
aryamohan7,,"aryamohan7_4",,"Selalu keren🔥🙌",1
aryamohan7,,"aryamohan7_4",,"Aduuuuh cakep banget",1
aryamohan7,,"aryamohan7_4",,"Eh Naik Motor 😂",1
aryamohan7,"Blog pribadi\n@salvynathan +62 812 82635887\n@mo.roti\nlinktr.ee/aryamohan7?utm_source=linktree_admin_share","aryamohan7_5","Di balik layar, @aryamohan7 tetap Next Level! 😎 Siap meledak dengan energi dan performa 🔥📱\n\n❤️ Buat fans @aryamohan7 mana suaranyaaaa 📣 komen di bawah dan tunjukkan antusiasme kalian ⭐\n\n#NextLevelStylish\n#POVA7\n#POVA75G\n#POVACurve5G\n#POVA7Ultra5G\n#POVA7Series\n#TECNOIndonesia","Gak jauh jauh gayanya ada hormatnya😭",402
aryamohan7,,"aryamohan7_5",,"🔥😍",49
aryamohan7,,"aryamohan7_5",,"Mas Arya Mohan ganteng banget 🔥",22
aryamohan7,,"aryamohan7_5",,"Anjayyyyy keren bangettt 😍🔥",5
aryamohan7,,"aryamohan7_5",,"Hormat engga pernah lupa yah molen🤭 sukses selalu 🙌🏻",6
aryamohan7,,"aryamohan7_5",,"🔥😍",1
aryamohan7,,"aryamohan7_5",,"GANTENG BGT KETUAAAA🙌🔥",163
aryamohan7,,"aryamohan7_5",,"Bintangnya 10 ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️",294
aryamohan7,,"aryamohan7_5",,"KERENN BANGETT BA NYAA MINN🔥🔥😍😍👏👏",49
aryamohan7,,"aryamohan7_5",,"Kembaran gw satu ini emang beda kelas. Dapet TECNO, dapet spotlight, dapet hati netizen juga. Rezeki tampan gak pernah salah arah 😎",15
aryamohan7,,"aryamohan7_5",,"GANTENG BANGET MOCHAN😍❤️‍🔥",100
aryamohan7,,"aryamohan7_5",,"BINTANGNYA 10 ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️",3
aryamohan7,,"aryamohan7_5",,"Bintang nya 1 jt dahhhhh🥰🥰",36
aryamohan7,,"aryamohan7_5",,"🔥🔥🔥",1
aryamohan7,,"aryamohan7_5",,"🔥🔥🔥",1
aryamohan7,,"aryamohan7_5",,"keren, keren, keren bgt ini mah😻👏🏻",12
aryamohan7,,"aryamohan7_5",,"🔥🔥",7
aryamohan7,,"aryamohan7_5",,"Gasalah pilih BA ini mah😍🔥",90
aryamohan7,,"aryamohan7_5",,"Keren mantap dahsyat (pakek nada pak budi) 🔥🔥😍",1
aryamohan7,,"aryamohan7_5",,"minggir Mohan ganteng BANGETT WOYYY🔥🔥🔥",3
aryamohan7,,"aryamohan7_5",,"Kamu gemas, keren, lucu, ganteng diborong semua, ya, Moh😍",1
aryamohan7,,"aryamohan7_5",,"Ala ala lee min ho😍",1
aryamohan7,,"aryamohan7_5",,"Ganteng sayang 🤍😍🤍@aryamohan7",3
aryamohan7,,"aryamohan7_5",,"Bintangny sepuluh⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐😍",45
aryamohan7,,"aryamohan7_5",,"@girlse_mee Dia ganteng bngt tolong kyak masa depan akuu😍",1
aryamohan7,,"aryamohan7_5",,"my mohan always ganteng🫶🏻",1
aryamohan7,,"aryamohan7_5",,"Hormatnya bisa diem dulu gak 😭",1
aryamohan7,,"aryamohan7_5",,"Nambah satulahhhh BA nyaa sama cinta nyaaaa (nada memett)",4
aryamohan7,,"aryamohan7_5",,"Adek keren bgt😭🙌",1
aryamohan7,,"aryamohan7_5",,"❤️❤️❤️❤️❤️❤️",0
aryamohan7,,"aryamohan7_5",,"Ini ganteng nya aqeela yaa 🤩🤩",15
aryamohan7,,"aryamohan7_5",,"Cakep njirrr😭😭😭",1
aryamohan7,,"aryamohan7_5",,"Tecno megapad 11 kenapa ga ada double tap to wake up? Software yang sangat penting agar tombol lebih awet",1
aryamohan7,,"aryamohan7_5",,"GA KUAT AKU MOHH😵",1
aryamohan7,,"aryamohan7_5",,"chaossss💪🏻🫡",22
aryamohan7,,"aryamohan7_5",,"gak bisa berkata² Pova 7 emng sekeren itu 😍😍",1
aryamohan7,,"aryamohan7_5",,"Beli HP nya dapat mohan juga gak😭",1
aryamohan7,,"aryamohan7_5",,"🔥🔥🔥",3
aryamohan7,,"aryamohan7_5",,"@acilla6 mari kita bawa pulang dia😭",1
aryamohan7,,"aryamohan7_5",,"Mohannn❤️❤️❤️",1
aryamohan7,,"aryamohan7_5",,"Mohan X TECNO , ⭐ ⭐⭐⭐⭐ X 1.000.000.000.000......................... 👏🔥",7
aryamohan7,,"aryamohan7_5",,"Wooiiii gabisa gabisa ini terlalu ganteng😍😍😍😍😍😍😍🔥🔥🔥🔥🔥",2
aryamohan7,,"aryamohan7_5",,"ADUUUH ADEKKK GANTENGGGG BANGET ADEKKK😎🤏🏻",5
aryamohan7,,"aryamohan7_5",,"🔥🔥🔥",0
harry.vghn,"@arimodelsandtalent\nmssg.me/harryvaughan.com","harry.vghn_1","Harry is the Mr. F. 🔥\n\nAnd…\n\nSaksikan sinetron #AsmaraGenZ setiap hari, pukul 16.45 WIB hanya di SCTV!\n\n#SCTVSinetron #AsmaraGenZ #SCTVKreatif #BullyBukanGenZ","cakep banget cowok kita🔥",628
harry.vghn,,"harry.vghn_1",,"❤️❤️❤️🙌🙌🙌",11867
harry.vghn,,"harry.vghn_1",,"OMG OMG MR.F❤️‍🔥❤️‍🔥❤️‍🔥",967
harry.vghn,,"harry.vghn_1",,"Harryyy keren + pinter + ganteng +soft spokennn semuanyaaa diboronggggg😍",13
harry.vghn,,"harry.vghn_1",,"udahh kecintaan bnget sama harry😭🫵🏻💗",44
harry.vghn,,"harry.vghn_1",,"HARRYYYYYYYYYYYYYY",383
harry.vghn,,"harry.vghn_1",,"sekarang gue fokus ke Harry Mulu bjr😭🤙",308
harry.vghn,,"harry.vghn_1",,"DAH LANGSUNG TRAILERR AJA MARTT😭 UDAH CAPEKK BOLAK-BALIK AKUN INII😭",326
harry.vghn,,"harry.vghn_1",,"Brrti Unknownnya Aqeela AGZ DIA JUGA BUKAN MIN?",253
harry.vghn,,"harry.vghn_1",,"Lebih kaya dari pada Fatah krn the Real duit sendiri, dia sudah kasi Aqeela banyak hal melebihi pacar 4 tahun Aqeela. Lebih Good Boy dan Soft spoken. Lebih berani dari pada Mohan, lebih dewasa, lebih bijak dan Sehat. Meskipun pernah masuk penjara itu juga krn ngurusin bapaknya Aqeela. Mana lebih bisa buat Aqeela jauh lebih baik tanpa bergantung sama dia. MASYAALLAH TABARAKALLAH 😍🔥",2043
harry.vghn,,"harry.vghn_1",,"MR.F🔥❤️",13
harry.vghn,,"harry.vghn_1",,"mr f yg mencuri hatiii🥰😍❤️‍🩹",29
harry.vghn,,"harry.vghn_1",,"Harry please gmna ini bisabisanya 3 hari berturut turut mimpiin lo weh lah gue dah punya suami dan anak😩😂",1164
harry.vghn,,"harry.vghn_1",,"pesona cowok tajir , mapan , keren, ganteng , baik, rajin, soleh, MASYA ALLAH TABARAKALLAH",63
harry.vghn,,"harry.vghn_1",,"Bukan kecintaan lagi ini mah, Harry minta dunia aja bakalan aku kasih😭😭😭😭😭",142
harry.vghn,,"harry.vghn_1",,"Ms. F is handsome 😍",1
harry.vghn,,"harry.vghn_1",,"Pesona cowo 1M emng beda ya🔥",449
harry.vghn,,"harry.vghn_1",,"A. Mr. F, B. Sinnar, C. Unknown, D. Benar semua🤣",10
harry.vghn,,"harry.vghn_1",,"Hary.......ko bisa sedewasa itu dan selembut itu ......😍😍",1
